,episodes,reward
169,33,12.0
170,34,8.0
171,34,12.0
172,34,5.0
173,34,8.0
174,34,5.0
175,35,9.0
176,35,9.0
177,35,10.0
178,35,5.0
179,35,18.0
180,36,10.0
181,36,20.0
182,36,13.0
183,36,7.0
184,36,26.0
185,37,20.0
186,37,15.0
187,37,14.0
188,37,8.0
189,37,11.0
190,38,13.0
191,38,7.0
192,38,6.0
193,38,7.0
194,38,8.0
195,39,11.0
196,39,18.0
197,39,8.0
198,39,7.0
199,39,5.0
200,40,19.0
201,40,7.0
202,40,8.0
203,40,9.0
204,40,18.0
205,41,9.0
206,41,7.0
207,41,7.0
208,41,11.0
209,41,11.0
210,42,6.0
211,42,15.0
212,42,11.0
213,42,10.0
214,42,5.0
215,43,8.0
216,43,7.0
217,43,23.0
218,43,8.0
219,43,7.0
220,44,5.0
221,44,6.0
222,44,10.0
223,44,7.0
224,44,8.0
225,45,10.0
226,45,7.0
227,45,8.0
228,45,16.0
229,45,21.0
230,46,7.0
231,46,18.0
232,46,10.0
233,46,15.0
234,46,5.0
235,47,15.0
236,47,14.0
237,47,9.0
238,47,8.0
239,47,5.0
240,48,8.0
241,48,11.0
242,48,9.0
243,48,13.0
244,48,6.0
245,49,15.0
246,49,15.0
247,49,5.0
248,49,7.0
249,49,9.0
250,50,4.0
251,50,21.0
252,50,6.0
253,50,5.0
254,50,13.0
255,51,14.0
256,51,16.0
257,51,11.0
258,51,5.0
259,51,10.0
260,52,10.0
261,52,10.0
262,52,5.0
263,52,6.0
264,52,14.0
265,53,12.0
266,53,5.0
267,53,9.0
268,53,7.0
269,53,9.0
270,54,12.0
271,54,5.0
272,54,13.0
273,54,8.0
274,54,15.0
275,55,16.0
276,55,22.0
277,55,6.0
278,55,6.0
279,55,10.0
280,56,10.0
281,56,15.0
282,56,6.0
283,56,5.0
284,56,7.0
285,57,8.0
286,57,17.0
287,57,6.0
288,57,8.0
289,57,7.0
290,58,8.0
291,58,20.0
292,58,14.0
293,58,7.0
294,58,8.0
295,59,15.0
296,59,18.0
297,59,10.0
298,59,11.0
299,59,9.0
300,60,6.0
301,60,22.0
302,60,8.0
303,60,25.0
304,60,10.0
305,61,7.0
306,61,7.0
307,61,5.0
308,61,9.0
309,61,13.0
310,62,8.0
311,62,21.0
312,62,9.0
313,62,8.0
314,62,6.0
315,63,10.0
316,63,12.0
317,63,5.0
318,63,9.0
319,63,14.0
320,64,32.0
321,64,18.0
322,64,12.0
323,64,5.0
324,64,6.0
325,65,12.0
326,65,6.0
327,65,9.0
328,65,17.0
329,65,5.0
330,66,9.0
331,66,7.0
332,66,10.0
333,66,14.0
334,66,18.0
335,67,9.0
336,67,8.0
337,67,6.0
338,67,9.0
339,67,40.0
340,68,19.0
341,68,5.0
342,68,12.0
343,68,6.0
344,68,12.0
345,69,8.0
346,69,6.0
347,69,14.0
348,69,5.0
349,69,7.0
350,70,13.0
351,70,13.0
352,70,6.0
353,70,8.0
354,70,13.0
355,71,11.0
356,71,16.0
357,71,7.0
358,71,8.0
359,71,17.0
360,72,16.0
361,72,7.0
362,72,11.0
363,72,5.0
364,72,13.0
365,73,12.0
366,73,9.0
367,73,8.0
368,73,7.0
369,73,5.0
370,74,12.0
371,74,21.0
372,74,12.0
373,74,5.0
374,74,6.0
375,75,7.0
376,75,7.0
377,75,13.0
378,75,6.0
379,75,5.0
380,76,29.0
381,76,9.0
382,76,5.0
383,76,10.0
384,76,3.0
385,77,9.0
386,77,15.0
387,77,5.0
388,77,6.0
389,77,9.0
390,78,25.0
391,78,18.0
392,78,5.0
393,78,10.0
394,78,8.0
395,79,26.0
396,79,11.0
397,79,5.0
398,79,8.0
399,79,14.0
400,80,6.0
401,80,6.0
402,80,9.0
403,80,7.0
404,80,7.0
405,81,10.0
406,81,12.0
407,81,5.0
408,81,7.0
409,81,6.0
410,82,15.0
411,82,7.0
412,82,5.0
413,82,5.0
414,82,7.0
415,83,8.0
416,83,20.0
417,83,19.0
418,83,19.0
419,83,7.0
420,84,12.0
421,84,14.0
422,84,7.0
423,84,5.0
424,84,5.0
425,85,11.0
426,85,11.0
427,85,7.0
428,85,4.0
429,85,11.0
430,86,7.0
431,86,26.0
432,86,8.0
433,86,7.0
434,86,6.0
435,87,11.0
436,87,19.0
437,87,11.0
438,87,26.0
439,87,7.0
440,88,5.0
441,88,15.0
442,88,10.0
443,88,5.0
444,88,8.0
445,89,13.0
446,89,13.0
447,89,6.0
448,89,10.0
449,89,10.0
450,90,11.0
451,90,13.0
452,90,6.0
453,90,10.0
454,90,6.0
455,91,20.0
456,91,8.0
457,91,10.0
458,91,8.0
459,91,5.0
460,92,35.0
461,92,10.0
462,92,24.0
463,92,12.0
464,92,8.0
465,93,21.0
466,93,7.0
467,93,11.0
468,93,7.0
469,93,7.0
470,94,19.0
471,94,8.0
472,94,12.0
473,94,18.0
474,94,17.0
475,95,8.0
476,95,17.0
477,95,5.0
478,95,11.0
479,95,5.0
480,96,24.0
481,96,14.0
482,96,10.0
483,96,6.0
484,96,18.0
485,97,6.0
486,97,12.0
487,97,15.0
488,97,12.0
489,97,11.0
490,98,20.0
491,98,8.0
492,98,5.0
493,98,6.0
494,98,6.0
495,99,6.0
496,99,10.0
497,99,7.0
498,99,5.0
499,99,20.0
500,100,10.0
501,100,50.0
502,100,7.0
503,100,18.0
504,100,9.0
505,101,7.0
506,101,10.0
507,101,10.0
508,101,18.0
509,101,10.0
510,102,7.0
511,102,5.0
512,102,15.0
513,102,8.0
514,102,12.0
515,103,9.0
516,103,7.0
517,103,6.0
518,103,11.0
519,103,7.0
520,104,8.0
521,104,8.0
522,104,5.0
523,104,11.0
524,104,16.0
525,105,6.0
526,105,36.0
527,105,16.0
528,105,20.0
529,105,7.0
530,106,7.0
531,106,6.0
532,106,16.0
533,106,5.0
534,106,12.0
535,107,7.0
536,107,6.0
537,107,8.0
538,107,12.0
539,107,10.0
540,108,12.0
541,108,14.0
542,108,6.0
543,108,5.0
544,108,7.0
545,109,15.0
546,109,12.0
547,109,20.0
548,109,16.0
549,109,8.0
550,110,12.0
551,110,11.0
552,110,10.0
553,110,12.0
554,110,11.0
555,111,7.0
556,111,15.0
557,111,6.0
558,111,5.0
559,111,5.0
560,112,7.0
561,112,7.0
562,112,13.0
563,112,10.0
564,112,12.0
565,113,19.0
566,113,18.0
567,113,10.0
568,113,8.0
569,113,11.0
570,114,10.0
571,114,19.0
572,114,5.0
573,114,10.0
574,114,14.0
575,115,14.0
576,115,7.0
577,115,5.0
578,115,10.0
579,115,19.0
580,116,8.0
581,116,23.0
582,116,10.0
583,116,6.0
584,116,9.0
585,117,6.0
586,117,6.0
587,117,13.0
588,117,4.0
589,117,14.0
590,118,26.0
591,118,9.0
592,118,13.0
593,118,11.0
594,118,7.0
595,119,16.0
596,119,13.0
597,119,10.0
598,119,20.0
599,119,8.0
600,120,25.0
601,120,6.0
602,120,6.0
603,120,16.0
604,120,15.0
605,121,17.0
606,121,12.0
607,121,10.0
608,121,6.0
609,121,8.0
610,122,6.0
611,122,8.0
612,122,11.0
613,122,6.0
614,122,6.0
615,123,6.0
616,123,8.0
617,123,9.0
618,123,6.0
619,123,6.0
620,124,9.0
621,124,7.0
622,124,10.0
623,124,7.0
624,124,9.0
625,125,13.0
626,125,6.0
627,125,6.0
628,125,7.0
629,125,6.0
630,126,14.0
631,126,18.0
632,126,14.0
633,126,8.0
634,126,12.0
635,127,9.0
636,127,15.0
637,127,8.0
638,127,10.0
639,127,6.0
640,128,16.0
641,128,15.0
642,128,11.0
643,128,7.0
644,128,10.0
645,129,28.0
646,129,7.0
647,129,7.0
648,129,7.0
649,129,8.0
650,130,19.0
651,130,22.0
652,130,12.0
653,130,6.0
654,130,14.0
655,131,4.0
656,131,8.0
657,131,9.0
658,131,11.0
659,131,9.0
660,132,4.0
661,132,8.0
662,132,12.0
663,132,10.0
664,132,21.0
665,133,4.0
666,133,7.0
667,133,11.0
668,133,13.0
669,133,14.0
670,134,21.0
671,134,14.0
672,134,12.0
673,134,7.0
674,134,7.0
675,135,15.0
676,135,8.0
677,135,8.0
678,135,9.0
679,135,6.0
680,136,12.0
681,136,7.0
682,136,12.0
683,136,16.0
684,136,9.0
685,137,12.0
686,137,9.0
687,137,8.0
688,137,20.0
689,137,11.0
690,138,6.0
691,138,11.0
692,138,17.0
693,138,6.0
694,138,7.0
695,139,8.0
696,139,7.0
697,139,7.0
698,139,9.0
699,139,7.0
700,140,9.0
701,140,10.0
702,140,13.0
703,140,8.0
704,140,13.0
705,141,24.0
706,141,9.0
707,141,24.0
708,141,6.0
709,141,11.0
710,142,17.0
711,142,16.0
712,142,12.0
713,142,16.0
714,142,5.0
715,143,13.0
716,143,10.0
717,143,5.0
718,143,8.0
719,143,19.0
720,144,9.0
721,144,11.0
722,144,20.0
723,144,13.0
724,144,13.0
725,145,11.0
726,145,10.0
727,145,14.0
728,145,4.0
729,145,6.0
730,146,6.0
731,146,20.0
732,146,7.0
733,146,7.0
734,146,13.0
735,147,21.0
736,147,16.0
737,147,21.0
738,147,10.0
739,147,8.0
740,148,16.0
741,148,13.0
742,148,5.0
743,148,5.0
744,148,12.0
745,149,13.0
746,149,6.0
747,149,29.0
748,149,9.0
749,149,5.0
750,150,16.0
751,150,9.0
752,150,7.0
753,150,11.0
754,150,7.0
755,151,11.0
756,151,16.0
757,151,8.0
758,151,6.0
759,151,5.0
760,152,12.0
761,152,15.0
762,152,7.0
763,152,11.0
764,152,32.0
765,153,13.0
766,153,6.0
767,153,10.0
768,153,9.0
769,153,7.0
770,154,33.0
771,154,11.0
772,154,36.0
773,154,4.0
774,154,8.0
775,155,20.0
776,155,15.0
777,155,10.0
778,155,5.0
779,155,6.0
780,156,11.0
781,156,13.0
782,156,12.0
783,156,5.0
784,156,14.0
785,157,29.0
786,157,13.0
787,157,7.0
788,157,14.0
789,157,11.0
790,158,13.0
791,158,12.0
792,158,12.0
793,158,7.0
794,158,6.0
795,159,25.0
796,159,9.0
797,159,11.0
798,159,10.0
799,159,24.0
800,160,8.0
801,160,11.0
802,160,7.0
803,160,7.0
804,160,7.0
805,161,10.0
806,161,24.0
807,161,14.0
808,161,8.0
809,161,12.0
810,162,18.0
811,162,19.0
812,162,13.0
813,162,8.0
814,162,5.0
815,163,4.0
816,163,14.0
817,163,7.0
818,163,8.0
819,163,9.0
820,164,19.0
821,164,18.0
822,164,11.0
823,164,4.0
824,164,7.0
825,165,29.0
826,165,12.0
827,165,6.0
828,165,8.0
829,165,5.0
830,166,10.0
831,166,14.0
832,166,5.0
833,166,9.0
834,166,6.0
835,167,7.0
836,167,13.0
837,167,11.0
838,167,6.0
839,167,7.0
840,168,22.0
841,168,28.0
842,168,12.0
843,168,7.0
844,168,9.0
845,169,7.0
846,169,8.0
847,169,28.0
848,169,22.0
849,169,8.0
850,170,7.0
851,170,7.0
852,170,9.0
853,170,8.0
854,170,12.0
855,171,8.0
856,171,6.0
857,171,5.0
858,171,6.0
859,171,10.0
860,172,14.0
861,172,16.0
862,172,9.0
863,172,7.0
864,172,16.0
865,173,11.0
866,173,8.0
867,173,6.0
868,173,9.0
869,173,6.0
870,174,7.0
871,174,5.0
872,174,8.0
873,174,6.0
874,174,5.0
875,175,14.0
876,175,10.0
877,175,6.0
878,175,8.0
879,175,19.0
880,176,9.0
881,176,21.0
882,176,10.0
883,176,7.0
884,176,5.0
885,177,7.0
886,177,17.0
887,177,7.0
888,177,21.0
889,177,18.0
890,178,11.0
891,178,11.0
892,178,6.0
893,178,17.0
894,178,7.0
895,179,16.0
896,179,17.0
897,179,6.0
898,179,12.0
899,179,7.0
900,180,8.0
901,180,22.0
902,180,7.0
903,180,14.0
904,180,18.0
905,181,19.0
906,181,13.0
907,181,12.0
908,181,9.0
909,181,4.0
910,182,16.0
911,182,25.0
912,182,7.0
913,182,5.0
914,182,17.0
915,183,19.0
916,183,22.0
917,183,5.0
918,183,6.0
919,183,16.0
920,184,6.0
921,184,14.0
922,184,17.0
923,184,9.0
924,184,14.0
925,185,7.0
926,185,9.0
927,185,12.0
928,185,13.0
929,185,15.0
930,186,8.0
931,186,9.0
932,186,11.0
933,186,6.0
934,186,5.0
935,187,11.0
936,187,18.0
937,187,9.0
938,187,15.0
939,187,6.0
940,188,21.0
941,188,7.0
942,188,14.0
943,188,5.0
944,188,11.0
945,189,9.0
946,189,13.0
947,189,9.0
948,189,8.0
949,189,10.0
950,190,9.0
951,190,6.0
952,190,12.0
953,190,5.0
954,190,19.0
955,191,32.0
956,191,29.0
957,191,6.0
958,191,11.0
959,191,13.0
960,192,10.0
961,192,12.0
962,192,6.0
963,192,9.0
964,192,8.0
965,193,5.0
966,193,10.0
967,193,11.0
968,193,7.0
969,193,12.0
970,194,13.0
971,194,13.0
972,194,9.0
973,194,19.0
974,194,7.0
975,195,11.0
976,195,24.0
977,195,6.0
978,195,8.0
979,195,16.0
980,196,7.0
981,196,15.0
982,196,25.0
983,196,8.0
984,196,9.0
985,197,23.0
986,197,13.0
987,197,8.0
988,197,6.0
989,197,6.0
990,198,10.0
991,198,10.0
992,198,8.0
993,198,9.0
994,198,14.0
995,199,7.0
996,199,9.0
997,199,8.0
998,199,11.0
999,199,7.0
1000,200,9.0
1001,200,16.0
1002,200,5.0
1003,200,9.0
1004,200,20.0
1005,201,11.0
1006,201,8.0
1007,201,14.0
1008,201,19.0
1009,201,27.0
1010,202,29.0
1011,202,10.0
1012,202,13.0
1013,202,9.0
1014,202,11.0
1015,203,17.0
1016,203,7.0
1017,203,5.0
1018,203,10.0
1019,203,12.0
1020,204,10.0
1021,204,13.0
1022,204,10.0
1023,204,6.0
1024,204,23.0
1025,205,10.0
1026,205,30.0
1027,205,9.0
1028,205,8.0
1029,205,14.0
1030,206,11.0
1031,206,7.0
1032,206,11.0
1033,206,9.0
1034,206,9.0
1035,207,8.0
1036,207,8.0
1037,207,15.0
1038,207,9.0
1039,207,5.0
1040,208,30.0
1041,208,16.0
1042,208,4.0
1043,208,8.0
1044,208,6.0
1045,209,5.0
1046,209,20.0
1047,209,22.0
1048,209,5.0
1049,209,8.0
1050,210,10.0
1051,210,14.0
1052,210,10.0
1053,210,6.0
1054,210,8.0
1055,211,5.0
1056,211,20.0
1057,211,6.0
1058,211,15.0
1059,211,8.0
1060,212,6.0
1061,212,7.0
1062,212,15.0
1063,212,9.0
1064,212,16.0
1065,213,25.0
1066,213,12.0
1067,213,7.0
1068,213,8.0
1069,213,7.0
1070,214,23.0
1071,214,19.0
1072,214,6.0
1073,214,15.0
1074,214,6.0
1075,215,10.0
1076,215,26.0
1077,215,12.0
1078,215,13.0
1079,215,9.0
1080,216,34.0
1081,216,17.0
1082,216,6.0
1083,216,10.0
1084,216,17.0
1085,217,8.0
1086,217,19.0
1087,217,6.0
1088,217,11.0
1089,217,8.0
1090,218,14.0
1091,218,27.0
1092,218,9.0
1093,218,23.0
1094,218,15.0
1095,219,14.0
1096,219,13.0
1097,219,6.0
1098,219,8.0
1099,219,14.0
1100,220,7.0
1101,220,6.0
1102,220,5.0
1103,220,5.0
1104,220,17.0
1105,221,17.0
1106,221,16.0
1107,221,14.0
1108,221,5.0
1109,221,12.0
1110,222,12.0
1111,222,20.0
1112,222,10.0
1113,222,10.0
1114,222,14.0
1115,223,12.0
1116,223,8.0
1117,223,8.0
1118,223,27.0
1119,223,7.0
1120,224,12.0
1121,224,9.0
1122,224,26.0
1123,224,6.0
1124,224,13.0
1125,225,19.0
1126,225,9.0
1127,225,19.0
1128,225,10.0
1129,225,6.0
1130,226,15.0
1131,226,24.0
1132,226,6.0
1133,226,6.0
1134,226,20.0
1135,227,20.0
1136,227,11.0
1137,227,12.0
1138,227,7.0
1139,227,6.0
1140,228,6.0
1141,228,14.0
1142,228,7.0
1143,228,10.0
1144,228,9.0
1145,229,19.0
1146,229,21.0
1147,229,6.0
1148,229,8.0
1149,229,5.0
1150,230,11.0
1151,230,15.0
1152,230,8.0
1153,230,8.0
1154,230,7.0
1155,231,32.0
1156,231,23.0
1157,231,10.0
1158,231,19.0
1159,231,7.0
1160,232,17.0
1161,232,23.0
1162,232,12.0
1163,232,7.0
1164,232,10.0
1165,233,12.0
1166,233,14.0
1167,233,9.0
1168,233,17.0
1169,233,8.0
1170,234,19.0
1171,234,20.0
1172,234,9.0
1173,234,6.0
1174,234,13.0
1175,235,14.0
1176,235,10.0
1177,235,11.0
1178,235,19.0
1179,235,11.0
1180,236,11.0
1181,236,9.0
1182,236,9.0
1183,236,11.0
1184,236,11.0
1185,237,19.0
1186,237,13.0
1187,237,7.0
1188,237,5.0
1189,237,24.0
1190,238,12.0
1191,238,33.0
1192,238,7.0
1193,238,28.0
1194,238,31.0
1195,239,18.0
1196,239,12.0
1197,239,6.0
1198,239,13.0
1199,239,7.0
1200,240,9.0
1201,240,9.0
1202,240,9.0
1203,240,6.0
1204,240,7.0
1205,241,7.0
1206,241,26.0
1207,241,8.0
1208,241,21.0
1209,241,7.0
1210,242,13.0
1211,242,15.0
1212,242,14.0
1213,242,8.0
1214,242,6.0
1215,243,11.0
1216,243,16.0
1217,243,6.0
1218,243,11.0
1219,243,17.0
1220,244,18.0
1221,244,13.0
1222,244,8.0
1223,244,11.0
1224,244,8.0
1225,245,21.0
1226,245,10.0
1227,245,18.0
1228,245,6.0
1229,245,22.0
1230,246,9.0
1231,246,26.0
1232,246,24.0
1233,246,12.0
1234,246,18.0
1235,247,11.0
1236,247,34.0
1237,247,9.0
1238,247,6.0
1239,247,18.0
1240,248,7.0
1241,248,16.0
1242,248,13.0
1243,248,6.0
1244,248,7.0
1245,249,32.0
1246,249,19.0
1247,249,22.0
1248,249,20.0
1249,249,30.0
1250,250,6.0
1251,250,18.0
1252,250,7.0
1253,250,9.0
1254,250,19.0
1255,251,10.0
1256,251,13.0
1257,251,7.0
1258,251,8.0
1259,251,7.0
1260,252,22.0
1261,252,10.0
1262,252,10.0
1263,252,22.0
1264,252,7.0
1265,253,15.0
1266,253,17.0
1267,253,10.0
1268,253,13.0
1269,253,19.0
1270,254,16.0
1271,254,18.0
1272,254,6.0
1273,254,43.0
1274,254,12.0
1275,255,16.0
1276,255,12.0
1277,255,5.0
1278,255,6.0
1279,255,9.0
1280,256,16.0
1281,256,13.0
1282,256,8.0
1283,256,10.0
1284,256,18.0
1285,257,13.0
1286,257,10.0
1287,257,25.0
1288,257,12.0
1289,257,8.0
1290,258,12.0
1291,258,8.0
1292,258,21.0
1293,258,13.0
1294,258,13.0
1295,259,9.0
1296,259,9.0
1297,259,7.0
1298,259,7.0
1299,259,18.0
1300,260,6.0
1301,260,41.0
1302,260,5.0
1303,260,9.0
1304,260,16.0
1305,261,9.0
1306,261,9.0
1307,261,34.0
1308,261,10.0
1309,261,18.0
1310,262,12.0
1311,262,17.0
1312,262,11.0
1313,262,20.0
1314,262,8.0
1315,263,32.0
1316,263,12.0
1317,263,16.0
1318,263,10.0
1319,263,6.0
1320,264,16.0
1321,264,11.0
1322,264,6.0
1323,264,12.0
1324,264,34.0
1325,265,10.0
1326,265,15.0
1327,265,10.0
1328,265,7.0
1329,265,10.0
1330,266,6.0
1331,266,21.0
1332,266,13.0
1333,266,16.0
1334,266,20.0
1335,267,15.0
1336,267,14.0
1337,267,24.0
1338,267,8.0
1339,267,16.0
1340,268,12.0
1341,268,7.0
1342,268,9.0
1343,268,7.0
1344,268,11.0
1345,269,11.0
1346,269,24.0
1347,269,24.0
1348,269,8.0
1349,269,24.0
1350,270,7.0
1351,270,10.0
1352,270,6.0
1353,270,27.0
1354,270,7.0
1355,271,7.0
1356,271,20.0
1357,271,19.0
1358,271,9.0
1359,271,27.0
1360,272,23.0
1361,272,11.0
1362,272,6.0
1363,272,6.0
1364,272,8.0
1365,273,15.0
1366,273,13.0
1367,273,6.0
1368,273,8.0
1369,273,10.0
1370,274,16.0
1371,274,10.0
1372,274,12.0
1373,274,6.0
1374,274,26.0
1375,275,5.0
1376,275,19.0
1377,275,7.0
1378,275,6.0
1379,275,20.0
1380,276,12.0
1381,276,9.0
1382,276,19.0
1383,276,8.0
1384,276,14.0
1385,277,17.0
1386,277,23.0
1387,277,12.0
1388,277,25.0
1389,277,5.0
1390,278,14.0
1391,278,13.0
1392,278,8.0
1393,278,10.0
1394,278,20.0
1395,279,7.0
1396,279,33.0
1397,279,6.0
1398,279,12.0
1399,279,5.0
1400,280,9.0
1401,280,30.0
1402,280,16.0
1403,280,9.0
1404,280,9.0
1405,281,21.0
1406,281,13.0
1407,281,9.0
1408,281,6.0
1409,281,14.0
1410,282,17.0
1411,282,28.0
1412,282,19.0
1413,282,12.0
1414,282,12.0
1415,283,16.0
1416,283,13.0
1417,283,9.0
1418,283,8.0
1419,283,16.0
1420,284,19.0
1421,284,13.0
1422,284,15.0
1423,284,6.0
1424,284,10.0
1425,285,29.0
1426,285,24.0
1427,285,10.0
1428,285,5.0
1429,285,25.0
1430,286,11.0
1431,286,5.0
1432,286,8.0
1433,286,8.0
1434,286,13.0
1435,287,21.0
1436,287,10.0
1437,287,39.0
1438,287,10.0
1439,287,11.0
1440,288,12.0
1441,288,8.0
1442,288,32.0
1443,288,10.0
1444,288,14.0
1445,289,10.0
1446,289,27.0
1447,289,7.0
1448,289,14.0
1449,289,8.0
1450,290,12.0
1451,290,11.0
1452,290,5.0
1453,290,7.0
1454,290,8.0
1455,291,10.0
1456,291,17.0
1457,291,9.0
1458,291,12.0
1459,291,10.0
1460,292,8.0
1461,292,25.0
1462,292,14.0
1463,292,8.0
1464,292,12.0
1465,293,8.0
1466,293,22.0
1467,293,12.0
1468,293,14.0
1469,293,6.0
1470,294,11.0
1471,294,6.0
1472,294,8.0
1473,294,12.0
1474,294,10.0
1475,295,9.0
1476,295,16.0
1477,295,19.0
1478,295,5.0
1479,295,10.0
1480,296,7.0
1481,296,19.0
1482,296,30.0
1483,296,18.0
1484,296,8.0
1485,297,14.0
1486,297,18.0
1487,297,18.0
1488,297,11.0
1489,297,28.0
1490,298,18.0
1491,298,19.0
1492,298,6.0
1493,298,6.0
1494,298,20.0
1495,299,12.0
1496,299,19.0
1497,299,5.0
1498,299,21.0
1499,299,20.0
1500,300,13.0
1501,300,17.0
1502,300,11.0
1503,300,9.0
1504,300,16.0
1505,301,5.0
1506,301,50.0
1507,301,5.0
1508,301,10.0
1509,301,14.0
1510,302,12.0
1511,302,6.0
1512,302,12.0
1513,302,8.0
1514,302,8.0
1515,303,16.0
1516,303,15.0
1517,303,8.0
1518,303,6.0
1519,303,11.0
1520,304,23.0
1521,304,26.0
1522,304,7.0
1523,304,10.0
1524,304,20.0
1525,305,19.0
1526,305,6.0
1527,305,14.0
1528,305,21.0
1529,305,13.0
1530,306,9.0
1531,306,14.0
1532,306,7.0
1533,306,8.0
1534,306,19.0
1535,307,9.0
1536,307,15.0
1537,307,7.0
1538,307,8.0
1539,307,14.0
1540,308,14.0
1541,308,12.0
1542,308,8.0
1543,308,19.0
1544,308,5.0
1545,309,8.0
1546,309,17.0
1547,309,26.0
1548,309,11.0
1549,309,15.0
1550,310,11.0
1551,310,23.0
1552,310,9.0
1553,310,21.0
1554,310,23.0
1555,311,13.0
1556,311,16.0
1557,311,7.0
1558,311,10.0
1559,311,7.0
1560,312,13.0
1561,312,14.0
1562,312,6.0
1563,312,15.0
1564,312,11.0
1565,313,22.0
1566,313,35.0
1567,313,10.0
1568,313,5.0
1569,313,7.0
1570,314,9.0
1571,314,16.0
1572,314,7.0
1573,314,5.0
1574,314,7.0
1575,315,40.0
1576,315,27.0
1577,315,7.0
1578,315,7.0
1579,315,9.0
1580,316,45.0
1581,316,9.0
1582,316,19.0
1583,316,13.0
1584,316,9.0
1585,317,10.0
1586,317,8.0
1587,317,19.0
1588,317,11.0
1589,317,21.0
1590,318,13.0
1591,318,10.0
1592,318,8.0
1593,318,5.0
1594,318,6.0
1595,319,8.0
1596,319,6.0
1597,319,16.0
1598,319,17.0
1599,319,15.0
1600,320,20.0
1601,320,8.0
1602,320,9.0
1603,320,9.0
1604,320,8.0
1605,321,7.0
1606,321,35.0
1607,321,14.0
1608,321,6.0
1609,321,12.0
1610,322,12.0
1611,322,4.0
1612,322,19.0
1613,322,11.0
1614,322,36.0
1615,323,13.0
1616,323,11.0
1617,323,9.0
1618,323,10.0
1619,323,11.0
1620,324,9.0
1621,324,13.0
1622,324,7.0
1623,324,15.0
1624,324,15.0
1625,325,13.0
1626,325,8.0
1627,325,8.0
1628,325,5.0
1629,325,21.0
1630,326,8.0
1631,326,8.0
1632,326,11.0
1633,326,12.0
1634,326,9.0
1635,327,14.0
1636,327,6.0
1637,327,8.0
1638,327,13.0
1639,327,18.0
1640,328,12.0
1641,328,8.0
1642,328,6.0
1643,328,14.0
1644,328,10.0
1645,329,7.0
1646,329,16.0
1647,329,18.0
1648,329,20.0
1649,329,16.0
1650,330,8.0
1651,330,12.0
1652,330,13.0
1653,330,22.0
1654,330,6.0
1655,331,19.0
1656,331,6.0
1657,331,15.0
1658,331,27.0
1659,331,8.0
1660,332,12.0
1661,332,10.0
1662,332,11.0
1663,332,6.0
