,episodes,reward
136,27,13.0
137,27,5.0
138,27,9.0
139,27,22.0
140,28,6.0
141,28,10.0
142,28,9.0
143,28,6.0
144,28,19.0
145,29,5.0
146,29,25.0
147,29,13.0
148,29,6.0
149,29,12.0
150,30,9.0
151,30,5.0
152,30,19.0
153,30,7.0
154,30,10.0
155,31,7.0
156,31,11.0
157,31,21.0
158,31,8.0
159,31,25.0
160,32,11.0
161,32,19.0
162,32,4.0
163,32,27.0
164,32,5.0
165,33,5.0
166,33,14.0
167,33,8.0
168,33,10.0
169,33,8.0
170,34,6.0
171,34,13.0
172,34,8.0
173,34,23.0
174,34,8.0
175,35,4.0
176,35,14.0
177,35,10.0
178,35,11.0
179,35,7.0
180,36,13.0
181,36,12.0
182,36,8.0
183,36,28.0
184,36,9.0
185,37,6.0
186,37,9.0
187,37,23.0
188,37,16.0
189,37,30.0
190,38,8.0
191,38,13.0
192,38,10.0
193,38,26.0
194,38,16.0
195,39,7.0
196,39,12.0
197,39,10.0
198,39,53.0
199,39,8.0
200,40,8.0
201,40,7.0
202,40,10.0
203,40,13.0
204,40,8.0
205,41,14.0
206,41,6.0
207,41,9.0
208,41,27.0
209,41,9.0
210,42,9.0
211,42,14.0
212,42,8.0
213,42,30.0
214,42,19.0
215,43,16.0
216,43,11.0
217,43,11.0
218,43,22.0
219,43,8.0
220,44,11.0
221,44,8.0
222,44,7.0
223,44,12.0
224,44,18.0
225,45,5.0
226,45,10.0
227,45,18.0
228,45,23.0
229,45,16.0
230,46,8.0
231,46,6.0
232,46,8.0
233,46,21.0
234,46,7.0
235,47,5.0
236,47,18.0
237,47,13.0
238,47,14.0
239,47,11.0
240,48,22.0
241,48,16.0
242,48,6.0
243,48,11.0
244,48,8.0
245,49,7.0
246,49,7.0
247,49,5.0
248,49,16.0
249,49,4.0
250,50,6.0
251,50,7.0
252,50,9.0
253,50,7.0
254,50,10.0
255,51,13.0
256,51,9.0
257,51,5.0
258,51,9.0
259,51,10.0
260,52,14.0
261,52,19.0
262,52,5.0
263,52,16.0
264,52,10.0
265,53,26.0
266,53,10.0
267,53,9.0
268,53,18.0
269,53,9.0
270,54,12.0
271,54,12.0
272,54,10.0
273,54,13.0
274,54,19.0
275,55,4.0
276,55,22.0
277,55,15.0
278,55,19.0
279,55,9.0
280,56,7.0
281,56,8.0
282,56,9.0
283,56,25.0
284,56,14.0
285,57,5.0
286,57,20.0
287,57,10.0
288,57,24.0
289,57,8.0
290,58,7.0
291,58,8.0
292,58,22.0
293,58,16.0
294,58,11.0
295,59,5.0
296,59,13.0
297,59,12.0
298,59,13.0
299,59,7.0
300,60,8.0
301,60,10.0
302,60,14.0
303,60,11.0
304,60,7.0
305,61,5.0
306,61,7.0
307,61,9.0
308,61,37.0
309,61,11.0
310,62,8.0
311,62,17.0
312,62,12.0
313,62,8.0
314,62,16.0
315,63,6.0
316,63,36.0
317,63,10.0
318,63,34.0
319,63,6.0
320,64,6.0
321,64,14.0
322,64,6.0
323,64,18.0
324,64,6.0
325,65,9.0
326,65,13.0
327,65,7.0
328,65,26.0
329,65,16.0
330,66,10.0
331,66,10.0
332,66,10.0
333,66,12.0
334,66,9.0
335,67,5.0
336,67,9.0
337,67,7.0
338,67,29.0
339,67,10.0
340,68,9.0
341,68,12.0
342,68,6.0
343,68,15.0
344,68,8.0
345,69,16.0
346,69,8.0
347,69,13.0
348,69,31.0
349,69,11.0
350,70,8.0
351,70,6.0
352,70,11.0
353,70,23.0
354,70,23.0
355,71,7.0
356,71,14.0
357,71,9.0
358,71,13.0
359,71,9.0
360,72,7.0
361,72,9.0
362,72,7.0
363,72,15.0
364,72,13.0
365,73,9.0
366,73,8.0
367,73,10.0
368,73,13.0
369,73,16.0
370,74,11.0
371,74,7.0
372,74,6.0
373,74,39.0
374,74,12.0
375,75,7.0
376,75,7.0
377,75,8.0
378,75,33.0
379,75,8.0
380,76,5.0
381,76,11.0
382,76,7.0
383,76,8.0
384,76,8.0
385,77,8.0
386,77,7.0
387,77,4.0
388,77,16.0
389,77,8.0
390,78,9.0
391,78,10.0
392,78,8.0
393,78,4.0
394,78,12.0
395,79,8.0
396,79,20.0
397,79,20.0
398,79,22.0
399,79,21.0
400,80,7.0
401,80,10.0
402,80,11.0
403,80,22.0
404,80,6.0
405,81,5.0
406,81,7.0
407,81,6.0
408,81,15.0
409,81,16.0
410,82,7.0
411,82,9.0
412,82,14.0
413,82,8.0
414,82,7.0
415,83,5.0
416,83,39.0
417,83,7.0
418,83,13.0
419,83,7.0
420,84,10.0
421,84,14.0
422,84,14.0
423,84,13.0
424,84,17.0
425,85,12.0
426,85,11.0
427,85,20.0
428,85,22.0
429,85,13.0
430,86,7.0
431,86,11.0
432,86,4.0
433,86,23.0
434,86,23.0
435,87,10.0
436,87,19.0
437,87,6.0
438,87,7.0
439,87,15.0
440,88,20.0
441,88,8.0
442,88,10.0
443,88,12.0
444,88,8.0
445,89,7.0
446,89,14.0
447,89,5.0
448,89,23.0
449,89,21.0
450,90,6.0
451,90,9.0
452,90,13.0
453,90,15.0
454,90,11.0
455,91,9.0
456,91,7.0
457,91,7.0
458,91,7.0
459,91,13.0
460,92,19.0
461,92,32.0
462,92,12.0
463,92,15.0
464,92,15.0
465,93,5.0
466,93,10.0
467,93,13.0
468,93,12.0
469,93,13.0
470,94,5.0
471,94,5.0
472,94,4.0
473,94,10.0
474,94,11.0
475,95,8.0
476,95,7.0
477,95,18.0
478,95,14.0
479,95,24.0
480,96,26.0
481,96,17.0
482,96,11.0
483,96,30.0
484,96,8.0
485,97,9.0
486,97,12.0
487,97,18.0
488,97,21.0
489,97,13.0
490,98,17.0
491,98,24.0
492,98,8.0
493,98,8.0
494,98,5.0
495,99,10.0
496,99,12.0
497,99,12.0
498,99,10.0
499,99,13.0
500,100,4.0
501,100,10.0
502,100,7.0
503,100,25.0
504,100,7.0
505,101,21.0
506,101,25.0
507,101,29.0
508,101,6.0
509,101,20.0
510,102,13.0
511,102,6.0
512,102,7.0
513,102,7.0
514,102,14.0
515,103,8.0
516,103,11.0
517,103,16.0
518,103,8.0
519,103,7.0
520,104,4.0
521,104,12.0
522,104,9.0
523,104,24.0
524,104,19.0
525,105,5.0
526,105,11.0
527,105,6.0
528,105,12.0
529,105,4.0
530,106,15.0
531,106,20.0
532,106,7.0
533,106,21.0
534,106,17.0
535,107,6.0
536,107,14.0
537,107,10.0
538,107,13.0
539,107,20.0
540,108,4.0
541,108,14.0
542,108,12.0
543,108,18.0
544,108,14.0
545,109,6.0
546,109,26.0
547,109,6.0
548,109,13.0
549,109,11.0
550,110,10.0
551,110,13.0
552,110,18.0
553,110,13.0
554,110,6.0
555,111,9.0
556,111,6.0
557,111,6.0
558,111,7.0
559,111,8.0
560,112,12.0
561,112,16.0
562,112,13.0
563,112,10.0
564,112,12.0
565,113,7.0
566,113,9.0
567,113,10.0
568,113,31.0
569,113,10.0
570,114,10.0
571,114,14.0
572,114,14.0
573,114,13.0
574,114,7.0
575,115,8.0
576,115,10.0
577,115,8.0
578,115,18.0
579,115,19.0
580,116,21.0
581,116,28.0
582,116,8.0
583,116,4.0
584,116,35.0
585,117,7.0
586,117,9.0
587,117,12.0
588,117,10.0
589,117,6.0
590,118,24.0
591,118,33.0
592,118,9.0
593,118,20.0
594,118,7.0
595,119,5.0
596,119,13.0
597,119,6.0
598,119,6.0
599,119,7.0
600,120,8.0
601,120,10.0
602,120,19.0
603,120,24.0
604,120,7.0
605,121,5.0
606,121,11.0
607,121,12.0
608,121,13.0
609,121,10.0
610,122,23.0
611,122,20.0
612,122,6.0
613,122,36.0
614,122,25.0
615,123,7.0
616,123,23.0
617,123,9.0
618,123,20.0
619,123,23.0
620,124,16.0
621,124,8.0
622,124,10.0
623,124,19.0
624,124,6.0
625,125,9.0
626,125,5.0
627,125,7.0
628,125,14.0
629,125,6.0
630,126,20.0
631,126,11.0
632,126,12.0
633,126,7.0
634,126,5.0
635,127,6.0
636,127,7.0
637,127,11.0
638,127,11.0
639,127,22.0
640,128,7.0
641,128,5.0
642,128,6.0
643,128,22.0
644,128,4.0
645,129,5.0
646,129,14.0
647,129,7.0
648,129,18.0
649,129,26.0
650,130,6.0
651,130,11.0
652,130,7.0
653,130,24.0
654,130,13.0
655,131,6.0
656,131,11.0
657,131,30.0
658,131,6.0
659,131,6.0
660,132,8.0
661,132,22.0
662,132,11.0
663,132,13.0
664,132,23.0
665,133,15.0
666,133,8.0
667,133,18.0
668,133,27.0
669,133,20.0
670,134,9.0
671,134,8.0
672,134,11.0
673,134,18.0
674,134,24.0
675,135,8.0
676,135,15.0
677,135,6.0
678,135,9.0
679,135,16.0
680,136,6.0
681,136,15.0
682,136,18.0
683,136,10.0
684,136,5.0
685,137,23.0
686,137,20.0
687,137,8.0
688,137,7.0
689,137,9.0
690,138,7.0
691,138,29.0
692,138,8.0
693,138,10.0
694,138,8.0
695,139,7.0
696,139,10.0
697,139,5.0
698,139,19.0
699,139,9.0
700,140,8.0
701,140,14.0
702,140,37.0
703,140,19.0
704,140,9.0
705,141,8.0
706,141,12.0
707,141,9.0
708,141,12.0
709,141,6.0
710,142,13.0
711,142,9.0
712,142,7.0
713,142,11.0
714,142,12.0
715,143,17.0
716,143,6.0
717,143,23.0
718,143,17.0
719,143,10.0
720,144,13.0
721,144,27.0
722,144,8.0
723,144,13.0
724,144,10.0
725,145,5.0
726,145,7.0
727,145,18.0
728,145,10.0
729,145,40.0
730,146,16.0
731,146,18.0
732,146,14.0
733,146,10.0
734,146,14.0
735,147,11.0
736,147,20.0
737,147,15.0
738,147,11.0
739,147,17.0
740,148,4.0
741,148,21.0
742,148,7.0
743,148,23.0
744,148,17.0
745,149,9.0
746,149,5.0
747,149,9.0
748,149,31.0
749,149,7.0
750,150,11.0
751,150,8.0
752,150,8.0
753,150,48.0
754,150,9.0
755,151,24.0
756,151,25.0
757,151,9.0
758,151,26.0
759,151,8.0
760,152,7.0
761,152,11.0
762,152,12.0
763,152,14.0
764,152,10.0
765,153,8.0
766,153,16.0
767,153,5.0
768,153,36.0
769,153,9.0
770,154,15.0
771,154,8.0
772,154,14.0
773,154,14.0
774,154,9.0
775,155,7.0
776,155,13.0
777,155,9.0
778,155,11.0
779,155,33.0
780,156,8.0
781,156,57.0
782,156,12.0
783,156,11.0
784,156,10.0
785,157,7.0
786,157,9.0
787,157,15.0
788,157,13.0
789,157,7.0
790,158,9.0
791,158,5.0
792,158,7.0
793,158,13.0
794,158,12.0
795,159,15.0
796,159,10.0
797,159,7.0
798,159,11.0
799,159,12.0
800,160,11.0
801,160,8.0
802,160,9.0
803,160,11.0
804,160,6.0
805,161,16.0
806,161,6.0
807,161,10.0
808,161,8.0
809,161,10.0
810,162,17.0
811,162,23.0
812,162,9.0
813,162,13.0
814,162,37.0
815,163,10.0
816,163,16.0
817,163,5.0
818,163,10.0
819,163,12.0
820,164,7.0
821,164,16.0
822,164,17.0
823,164,13.0
824,164,12.0
825,165,10.0
826,165,19.0
827,165,11.0
828,165,9.0
829,165,19.0
830,166,4.0
831,166,11.0
832,166,7.0
833,166,12.0
834,166,14.0
835,167,14.0
836,167,19.0
837,167,17.0
838,167,21.0
839,167,7.0
840,168,14.0
841,168,36.0
842,168,9.0
843,168,7.0
844,168,8.0
845,169,27.0
846,169,25.0
847,169,14.0
848,169,21.0
849,169,6.0
850,170,5.0
851,170,17.0
852,170,11.0
853,170,23.0
854,170,9.0
855,171,6.0
856,171,14.0
857,171,10.0
858,171,20.0
859,171,13.0
860,172,6.0
861,172,25.0
862,172,21.0
863,172,17.0
864,172,9.0
865,173,8.0
866,173,11.0
867,173,20.0
868,173,36.0
869,173,9.0
870,174,8.0
871,174,31.0
872,174,15.0
873,174,11.0
874,174,8.0
875,175,9.0
876,175,14.0
877,175,6.0
878,175,7.0
879,175,5.0
880,176,20.0
881,176,8.0
882,176,34.0
883,176,8.0
884,176,18.0
885,177,11.0
886,177,6.0
887,177,22.0
888,177,10.0
889,177,9.0
890,178,8.0
891,178,8.0
892,178,10.0
893,178,7.0
894,178,9.0
895,179,9.0
896,179,18.0
897,179,36.0
898,179,14.0
899,179,8.0
900,180,11.0
901,180,10.0
902,180,11.0
903,180,10.0
904,180,13.0
905,181,9.0
906,181,18.0
907,181,15.0
908,181,24.0
909,181,7.0
910,182,7.0
911,182,15.0
912,182,10.0
913,182,16.0
914,182,8.0
915,183,6.0
916,183,27.0
917,183,21.0
918,183,6.0
919,183,14.0
920,184,13.0
921,184,9.0
922,184,10.0
923,184,13.0
924,184,11.0
925,185,11.0
926,185,14.0
927,185,7.0
928,185,12.0
929,185,23.0
930,186,9.0
931,186,8.0
932,186,7.0
933,186,14.0
934,186,7.0
935,187,9.0
936,187,25.0
937,187,6.0
938,187,23.0
939,187,5.0
940,188,11.0
941,188,17.0
942,188,6.0
943,188,11.0
944,188,12.0
945,189,8.0
946,189,24.0
947,189,6.0
948,189,21.0
949,189,11.0
950,190,13.0
951,190,8.0
952,190,7.0
953,190,11.0
954,190,7.0
955,191,26.0
956,191,15.0
957,191,19.0
958,191,9.0
959,191,24.0
960,192,15.0
961,192,9.0
962,192,10.0
963,192,11.0
964,192,9.0
965,193,9.0
966,193,14.0
967,193,12.0
968,193,7.0
969,193,6.0
970,194,8.0
971,194,18.0
972,194,7.0
973,194,8.0
974,194,25.0
975,195,29.0
976,195,17.0
977,195,7.0
978,195,6.0
979,195,19.0
980,196,9.0
981,196,15.0
982,196,5.0
983,196,12.0
984,196,7.0
985,197,28.0
986,197,11.0
987,197,7.0
988,197,14.0
989,197,30.0
990,198,12.0
991,198,35.0
992,198,9.0
993,198,6.0
994,198,8.0
995,199,13.0
996,199,22.0
997,199,5.0
998,199,11.0
999,199,7.0
1000,200,9.0
1001,200,11.0
1002,200,18.0
1003,200,16.0
1004,200,7.0
1005,201,8.0
1006,201,15.0
1007,201,8.0
1008,201,13.0
1009,201,8.0
1010,202,14.0
1011,202,15.0
1012,202,8.0
1013,202,10.0
1014,202,13.0
1015,203,6.0
1016,203,10.0
1017,203,11.0
1018,203,12.0
1019,203,26.0
1020,204,10.0
1021,204,12.0
1022,204,8.0
1023,204,9.0
1024,204,41.0
1025,205,17.0
1026,205,17.0
1027,205,6.0
1028,205,9.0
1029,205,8.0
1030,206,8.0
1031,206,8.0
1032,206,6.0
1033,206,43.0
1034,206,5.0
1035,207,8.0
1036,207,14.0
1037,207,9.0
1038,207,6.0
1039,207,16.0
1040,208,14.0
1041,208,12.0
1042,208,36.0
1043,208,6.0
1044,208,22.0
1045,209,7.0
1046,209,12.0
1047,209,8.0
1048,209,16.0
1049,209,15.0
1050,210,16.0
1051,210,23.0
1052,210,8.0
1053,210,13.0
1054,210,9.0
1055,211,9.0
1056,211,10.0
1057,211,5.0
1058,211,17.0
1059,211,5.0
1060,212,8.0
1061,212,15.0
1062,212,23.0
1063,212,9.0
1064,212,9.0
1065,213,16.0
1066,213,34.0
1067,213,6.0
1068,213,37.0
1069,213,14.0
1070,214,10.0
1071,214,11.0
1072,214,8.0
1073,214,6.0
1074,214,10.0
1075,215,17.0
1076,215,21.0
1077,215,5.0
1078,215,8.0
1079,215,8.0
1080,216,11.0
1081,216,23.0
1082,216,11.0
1083,216,20.0
1084,216,14.0
1085,217,16.0
1086,217,12.0
1087,217,11.0
1088,217,8.0
1089,217,16.0
1090,218,8.0
1091,218,10.0
1092,218,12.0
1093,218,18.0
1094,218,9.0
1095,219,8.0
1096,219,22.0
1097,219,8.0
1098,219,13.0
1099,219,6.0
1100,220,6.0
1101,220,14.0
1102,220,5.0
1103,220,17.0
1104,220,9.0
1105,221,7.0
1106,221,8.0
1107,221,21.0
1108,221,6.0
1109,221,6.0
1110,222,32.0
1111,222,8.0
1112,222,5.0
1113,222,10.0
1114,222,9.0
1115,223,15.0
1116,223,28.0
1117,223,9.0
1118,223,11.0
1119,223,25.0
1120,224,8.0
1121,224,18.0
1122,224,13.0
1123,224,18.0
1124,224,20.0
1125,225,20.0
1126,225,9.0
1127,225,16.0
1128,225,11.0
1129,225,10.0
1130,226,16.0
1131,226,7.0
1132,226,5.0
1133,226,7.0
1134,226,9.0
1135,227,14.0
1136,227,22.0
1137,227,18.0
1138,227,8.0
1139,227,21.0
1140,228,7.0
1141,228,21.0
1142,228,12.0
1143,228,9.0
1144,228,13.0
1145,229,16.0
1146,229,26.0
1147,229,22.0
1148,229,9.0
1149,229,19.0
1150,230,7.0
1151,230,8.0
1152,230,33.0
1153,230,5.0
1154,230,16.0
1155,231,20.0
1156,231,17.0
1157,231,15.0
1158,231,11.0
1159,231,20.0
1160,232,18.0
1161,232,22.0
1162,232,9.0
1163,232,8.0
1164,232,10.0
1165,233,8.0
1166,233,15.0
1167,233,5.0
1168,233,9.0
1169,233,6.0
1170,234,5.0
1171,234,11.0
1172,234,6.0
1173,234,16.0
1174,234,7.0
1175,235,16.0
1176,235,9.0
1177,235,15.0
1178,235,9.0
1179,235,12.0
1180,236,40.0
1181,236,25.0
1182,236,12.0
1183,236,11.0
1184,236,12.0
1185,237,8.0
1186,237,25.0
1187,237,11.0
1188,237,9.0
1189,237,16.0
1190,238,7.0
1191,238,9.0
1192,238,6.0
1193,238,19.0
1194,238,30.0
1195,239,8.0
1196,239,17.0
1197,239,8.0
1198,239,9.0
1199,239,7.0
1200,240,19.0
1201,240,43.0
1202,240,7.0
1203,240,6.0
1204,240,15.0
1205,241,17.0
1206,241,17.0
1207,241,10.0
1208,241,8.0
1209,241,12.0
1210,242,17.0
1211,242,24.0
1212,242,9.0
1213,242,8.0
1214,242,10.0
1215,243,14.0
1216,243,10.0
1217,243,11.0
1218,243,8.0
1219,243,9.0
1220,244,10.0
1221,244,8.0
1222,244,16.0
1223,244,7.0
1224,244,8.0
1225,245,25.0
1226,245,13.0
1227,245,19.0
1228,245,9.0
1229,245,7.0
1230,246,12.0
1231,246,21.0
1232,246,7.0
1233,246,12.0
1234,246,10.0
1235,247,7.0
1236,247,10.0
1237,247,9.0
1238,247,6.0
1239,247,9.0
1240,248,13.0
1241,248,17.0
1242,248,13.0
1243,248,8.0
1244,248,32.0
1245,249,13.0
1246,249,40.0
1247,249,22.0
1248,249,7.0
1249,249,10.0
1250,250,11.0
1251,250,24.0
1252,250,8.0
1253,250,10.0
1254,250,11.0
1255,251,13.0
1256,251,23.0
1257,251,11.0
1258,251,19.0
1259,251,18.0
1260,252,7.0
1261,252,14.0
1262,252,11.0
1263,252,11.0
1264,252,26.0
1265,253,9.0
1266,253,12.0
1267,253,8.0
1268,253,14.0
1269,253,13.0
1270,254,11.0
1271,254,30.0
1272,254,6.0
1273,254,12.0
1274,254,16.0
1275,255,42.0
1276,255,41.0
1277,255,15.0
1278,255,15.0
1279,255,9.0
1280,256,7.0
1281,256,10.0
1282,256,7.0
1283,256,10.0
1284,256,13.0
1285,257,15.0
1286,257,39.0
1287,257,10.0
1288,257,13.0
1289,257,16.0
1290,258,14.0
1291,258,10.0
1292,258,9.0
1293,258,9.0
1294,258,10.0
1295,259,13.0
1296,259,12.0
1297,259,8.0
1298,259,9.0
1299,259,11.0
1300,260,12.0
1301,260,30.0
1302,260,24.0
1303,260,10.0
1304,260,8.0
1305,261,6.0
1306,261,9.0
1307,261,16.0
1308,261,9.0
1309,261,20.0
1310,262,25.0
1311,262,34.0
1312,262,8.0
1313,262,8.0
1314,262,10.0
1315,263,20.0
1316,263,16.0
1317,263,31.0
1318,263,7.0
1319,263,11.0
1320,264,10.0
1321,264,38.0
1322,264,9.0
1323,264,7.0
1324,264,22.0
1325,265,18.0
1326,265,10.0
1327,265,18.0
1328,265,16.0
1329,265,18.0
1330,266,6.0
1331,266,14.0
1332,266,15.0
1333,266,11.0
1334,266,6.0
1335,267,7.0
1336,267,8.0
1337,267,18.0
1338,267,10.0
1339,267,16.0
1340,268,12.0
1341,268,13.0
1342,268,16.0
1343,268,12.0
1344,268,20.0
1345,269,42.0
1346,269,10.0
1347,269,7.0
1348,269,17.0
1349,269,20.0
1350,270,5.0
1351,270,20.0
1352,270,5.0
1353,270,25.0
1354,270,16.0
1355,271,11.0
1356,271,5.0
1357,271,12.0
1358,271,16.0
1359,271,9.0
1360,272,23.0
1361,272,14.0
1362,272,16.0
1363,272,11.0
1364,272,8.0
1365,273,8.0
1366,273,30.0
1367,273,8.0
1368,273,8.0
1369,273,6.0
1370,274,28.0
1371,274,20.0
1372,274,10.0
1373,274,9.0
1374,274,19.0
1375,275,10.0
1376,275,23.0
1377,275,9.0
1378,275,13.0
1379,275,10.0
1380,276,37.0
1381,276,15.0
1382,276,12.0
1383,276,6.0
1384,276,8.0
1385,277,8.0
1386,277,8.0
1387,277,8.0
1388,277,11.0
1389,277,9.0
1390,278,26.0
1391,278,19.0
1392,278,10.0
1393,278,13.0
1394,278,6.0
1395,279,14.0
1396,279,34.0
1397,279,14.0
1398,279,33.0
1399,279,9.0
1400,280,6.0
1401,280,19.0
1402,280,10.0
1403,280,11.0
1404,280,12.0
1405,281,13.0
1406,281,55.0
1407,281,10.0
1408,281,13.0
1409,281,8.0
1410,282,10.0
1411,282,14.0
1412,282,6.0
1413,282,7.0
1414,282,13.0
1415,283,19.0
1416,283,6.0
1417,283,9.0
1418,283,8.0
1419,283,31.0
1420,284,7.0
1421,284,13.0
1422,284,16.0
1423,284,13.0
1424,284,17.0
1425,285,23.0
1426,285,46.0
1427,285,9.0
1428,285,9.0
1429,285,33.0
1430,286,14.0
1431,286,17.0
1432,286,6.0
1433,286,6.0
1434,286,11.0
1435,287,11.0
1436,287,54.0
1437,287,7.0
1438,287,6.0
1439,287,11.0
1440,288,12.0
1441,288,10.0
1442,288,9.0
1443,288,7.0
1444,288,15.0
1445,289,25.0
1446,289,21.0
1447,289,17.0
1448,289,21.0
1449,289,5.0
1450,290,9.0
1451,290,10.0
1452,290,15.0
1453,290,23.0
1454,290,24.0
1455,291,7.0
1456,291,10.0
1457,291,8.0
1458,291,21.0
1459,291,22.0
1460,292,15.0
1461,292,59.0
1462,292,19.0
1463,292,13.0
1464,292,19.0
1465,293,6.0
1466,293,12.0
1467,293,15.0
1468,293,9.0
1469,293,14.0
1470,294,14.0
1471,294,18.0
1472,294,11.0
1473,294,9.0
1474,294,10.0
1475,295,25.0
1476,295,27.0
1477,295,15.0
1478,295,12.0
1479,295,16.0
1480,296,5.0
1481,296,20.0
1482,296,6.0
1483,296,38.0
1484,296,5.0
1485,297,21.0
1486,297,8.0
1487,297,9.0
1488,297,12.0
1489,297,11.0
1490,298,8.0
1491,298,14.0
1492,298,15.0
1493,298,10.0
1494,298,7.0
1495,299,8.0
1496,299,9.0
1497,299,8.0
1498,299,8.0
1499,299,14.0
1500,300,10.0
1501,300,10.0
1502,300,43.0
1503,300,7.0
1504,300,36.0
1505,301,11.0
1506,301,9.0
1507,301,15.0
1508,301,5.0
1509,301,27.0
1510,302,7.0
1511,302,14.0
1512,302,6.0
1513,302,10.0
1514,302,10.0
1515,303,15.0
1516,303,21.0
1517,303,11.0
1518,303,32.0
1519,303,11.0
1520,304,14.0
1521,304,12.0
1522,304,32.0
1523,304,11.0
1524,304,9.0
1525,305,6.0
1526,305,25.0
1527,305,6.0
1528,305,11.0
1529,305,22.0
1530,306,27.0
1531,306,24.0
1532,306,16.0
1533,306,7.0
1534,306,17.0
1535,307,6.0
1536,307,16.0
1537,307,7.0
1538,307,10.0
1539,307,40.0
1540,308,12.0
1541,308,14.0
1542,308,10.0
1543,308,12.0
1544,308,6.0
1545,309,17.0
1546,309,21.0
1547,309,13.0
1548,309,9.0
1549,309,29.0
1550,310,26.0
1551,310,32.0
1552,310,8.0
1553,310,14.0
1554,310,7.0
1555,311,38.0
1556,311,18.0
1557,311,10.0
1558,311,12.0
1559,311,16.0
1560,312,11.0
1561,312,20.0
1562,312,10.0
1563,312,12.0
1564,312,11.0
1565,313,7.0
1566,313,17.0
1567,313,10.0
1568,313,8.0
1569,313,30.0
1570,314,9.0
1571,314,20.0
1572,314,19.0
1573,314,24.0
1574,314,16.0
1575,315,30.0
1576,315,23.0
1577,315,9.0
1578,315,12.0
1579,315,10.0
1580,316,7.0
1581,316,20.0
1582,316,9.0
1583,316,18.0
1584,316,8.0
1585,317,9.0
1586,317,33.0
1587,317,25.0
1588,317,15.0
1589,317,15.0
1590,318,9.0
1591,318,32.0
1592,318,9.0
1593,318,12.0
1594,318,8.0
1595,319,10.0
1596,319,33.0
1597,319,17.0
1598,319,8.0
1599,319,18.0
1600,320,11.0
1601,320,19.0
1602,320,22.0
1603,320,9.0
1604,320,30.0
1605,321,14.0
1606,321,33.0
1607,321,8.0
1608,321,8.0
1609,321,9.0
1610,322,17.0
1611,322,14.0
1612,322,13.0
1613,322,9.0
1614,322,8.0
1615,323,24.0
1616,323,33.0
1617,323,6.0
1618,323,31.0
1619,323,41.0
1620,324,14.0
1621,324,44.0
1622,324,22.0
1623,324,20.0
1624,324,7.0
1625,325,18.0
1626,325,13.0
1627,325,12.0
1628,325,20.0
1629,325,27.0
1630,326,22.0
1631,326,23.0
1632,326,9.0
1633,326,17.0
1634,326,9.0
1635,327,22.0
1636,327,44.0
1637,327,10.0
1638,327,16.0
1639,327,18.0
1640,328,14.0
1641,328,9.0
1642,328,22.0
1643,328,9.0
1644,328,7.0
1645,329,17.0
1646,329,11.0
1647,329,15.0
1648,329,41.0
1649,329,6.0
1650,330,24.0
1651,330,9.0
1652,330,6.0
1653,330,35.0
1654,330,6.0
1655,331,17.0
1656,331,14.0
1657,331,7.0
1658,331,12.0
1659,331,37.0
1660,332,8.0
1661,332,20.0
1662,332,6.0
1663,332,15.0
