,episodes,reward
215,43,-48.506065
216,43,-52.9023
217,43,-61.055992
218,43,-37.682655
219,43,-41.2051
220,44,-42.987694
221,44,-51.352207
222,44,-61.81798
223,44,-57.43545
224,44,-35.626663
225,45,-58.03621
226,45,-56.353947
227,45,-48.42534
228,45,-46.09115
229,45,-34.40062
230,46,-53.00905
231,46,-44.789043
232,46,-44.353214
233,46,-38.29023
234,46,-45.52446
235,47,-48.45247
236,47,-46.426075
237,47,-41.807854
238,47,-45.371086
239,47,-35.55533
240,48,-43.511665
241,48,-44.487335
242,48,-56.500504
243,48,-41.988552
244,48,-44.497482
245,49,-53.208324
246,49,-63.061874
247,49,-40.9406
248,49,-40.649277
249,49,-40.1864
250,50,-52.318653
251,50,-56.286865
252,50,-42.99355
253,50,-38.538795
254,50,-48.098797
255,51,-70.4203
256,51,-52.02749
257,51,-52.81663
258,51,-37.627117
259,51,-42.474503
260,52,-46.92219
261,52,-75.042206
262,52,-50.598698
263,52,-35.079617
264,52,-45.02088
265,53,-43.92235
266,53,-49.73096
267,53,-41.120018
268,53,-52.243393
269,53,-40.482338
270,54,-43.45677
271,54,-38.628178
272,54,-47.30327
273,54,-61.074306
274,54,-37.482628
275,55,-53.268036
276,55,-45.927963
277,55,-54.41522
278,55,-57.30612
279,55,-42.866207
280,56,-50.773228
281,56,-44.920513
282,56,-54.734352
283,56,-40.27772
284,56,-30.739079
285,57,-42.121693
286,57,-57.152424
287,57,-48.559586
288,57,-50.1908
289,57,-58.06808
290,58,-53.84024
291,58,-45.057327
292,58,-49.19172
293,58,-44.408432
294,58,-42.95642
295,59,-37.87741
296,59,-45.03668
297,59,-49.737972
298,59,-43.78384
299,59,-34.868874
300,60,-60.57683
301,60,-54.86673
302,60,-49.69711
303,60,-48.50217
304,60,-39.71843
305,61,-52.386326
306,61,-45.48183
307,61,-49.519207
308,61,-38.146057
309,61,-27.799515
310,62,-54.014763
311,62,-43.482834
312,62,-37.308304
313,62,-30.008127
314,62,-39.208897
315,63,-45.581
316,63,-54.86181
317,63,-52.30708
318,63,-45.22326
319,63,-29.015808
320,64,-33.602863
321,64,-47.68925
322,64,-49.075745
323,64,-41.743916
324,64,-33.48921
325,65,-45.837452
326,65,-52.042202
327,65,-38.88457
328,65,-45.8632
329,65,-43.500595
330,66,-39.544518
331,66,-47.453617
332,66,-47.766174
333,66,-43.844055
334,66,-44.991535
335,67,-46.712578
336,67,-53.355137
337,67,-39.633068
338,67,-45.640915
339,67,-60.26108
340,68,-45.046963
341,68,-44.1995
342,68,-42.250854
343,68,-34.77752
344,68,-28.776249
345,69,-37.353436
346,69,-41.41115
347,69,-45.492184
348,69,-49.248978
349,69,-58.753426
350,70,-41.03674
351,70,-37.703487
352,70,-46.80216
353,70,-41.039734
354,70,-35.242516
355,71,-42.09596
356,71,-44.074417
357,71,-44.493443
358,71,-43.50125
359,71,-37.972294
360,72,-52.814255
361,72,-49.24007
362,72,-46.508404
363,72,-36.281822
364,72,-38.02052
365,73,-42.169476
366,73,-51.616394
367,73,-43.81101
368,73,-43.889683
369,73,-32.397465
370,74,-44.80997
371,74,-62.283436
372,74,-53.28364
373,74,-50.993057
374,74,-41.89252
375,75,-42.010918
376,75,-51.87866
377,75,-49.865467
378,75,-32.707462
379,75,-31.595598
380,76,-42.367897
381,76,-43.925762
382,76,-45.020016
383,76,-33.641525
384,76,-30.728666
385,77,-39.539635
386,77,-42.915726
387,77,-40.714214
388,77,-38.528297
389,77,-39.403564
390,78,-55.873802
391,78,-35.00967
392,78,-40.878765
393,78,-41.044262
394,78,-44.196766
395,79,-37.127434
396,79,-54.058586
397,79,-41.675236
398,79,-38.686264
399,79,-37.00545
400,80,-42.336163
401,80,-39.006485
402,80,-53.940357
403,80,-33.736973
404,80,-46.892952
405,81,-39.83077
406,81,-38.484043
407,81,-47.386395
408,81,-44.577152
409,81,-43.302345
410,82,-50.490826
411,82,-52.98549
412,82,-54.860985
413,82,-35.384216
414,82,-30.597696
415,83,-39.395565
416,83,-35.684162
417,83,-57.951054
418,83,-30.042751
419,83,-30.968454
420,84,-46.012558
421,84,-44.97664
422,84,-52.47984
423,84,-37.78448
424,84,-40.264458
425,85,-37.162445
426,85,-34.343513
427,85,-37.12654
428,85,-47.94694
429,85,-48.17695
430,86,-36.313877
431,86,-56.767002
432,86,-42.285736
433,86,-40.922768
434,86,-35.23171
435,87,-43.437317
436,87,-35.655544
437,87,-37.94881
438,87,-35.92811
439,87,-43.35916
440,88,-44.964275
441,88,-49.00309
442,88,-36.67079
443,88,-37.059635
444,88,-29.044952
445,89,-53.9662
446,89,-51.012196
447,89,-44.622753
448,89,-37.268654
449,89,-31.164028
450,90,-38.50958
451,90,-44.087887
452,90,-32.042896
453,90,-57.81184
454,90,-33.990334
455,91,-46.39439
456,91,-38.929554
457,91,-47.127163
458,91,-39.775528
459,91,-40.913967
460,92,-55.395145
461,92,-43.24715
462,92,-45.322483
463,92,-33.68328
464,92,-31.569279
465,93,-41.10758
466,93,-35.170994
467,93,-34.455402
468,93,-39.957027
469,93,-28.19804
470,94,-52.03216
471,94,-43.12533
472,94,-45.58391
473,94,-48.721382
474,94,-38.530632
475,95,-33.92559
476,95,-50.521656
477,95,-39.244938
478,95,-34.46068
479,95,-32.748913
480,96,-42.390724
481,96,-36.330845
482,96,-34.542496
483,96,-34.353333
484,96,-28.163692
485,97,-41.9196
486,97,-39.155228
487,97,-33.65545
488,97,-46.44932
489,97,-27.410576
490,98,-40.320217
491,98,-37.73344
492,98,-48.330868
493,98,-34.854553
494,98,-24.086443
495,99,-39.905396
496,99,-35.2205
497,99,-48.932926
498,99,-36.676838
499,99,-42.202946
500,100,-38.66798
501,100,-36.686577
502,100,-43.35431
503,100,-40.276413
504,100,-34.57512
505,101,-37.178513
506,101,-44.57026
507,101,-44.792538
508,101,-56.975697
509,101,-34.946125
510,102,-47.655434
511,102,-45.924873
512,102,-46.066116
513,102,-44.247227
514,102,-29.433376
515,103,-39.927773
516,103,-52.353504
517,103,-63.366535
518,103,-53.059254
519,103,-29.53168
520,104,-33.06507
521,104,-45.670822
522,104,-54.275536
523,104,-36.917492
524,104,-28.07978
525,105,-50.011703
526,105,-54.036705
527,105,-44.809162
528,105,-50.71486
529,105,-25.64684
530,106,-42.15581
531,106,-49.533787
532,106,-36.69721
533,106,-34.919857
534,106,-25.757118
535,107,-47.846863
536,107,-55.64448
537,107,-36.709164
538,107,-36.48194
539,107,-28.25095
540,108,-39.592377
541,108,-40.17637
542,108,-52.104385
543,108,-35.610798
544,108,-23.711945
545,109,-45.50133
546,109,-37.26683
547,109,-36.79827
548,109,-30.881512
549,109,-25.846018
550,110,-31.331964
551,110,-35.705563
552,110,-37.4986
553,110,-35.598072
554,110,-22.432133
555,111,-29.796276
556,111,-44.152966
557,111,-61.271324
558,111,-36.19925
559,111,-26.600937
560,112,-39.797523
561,112,-47.530983
562,112,-37.04614
563,112,-38.226017
564,112,-25.779009
565,113,-41.410427
566,113,-39.13123
567,113,-31.81878
568,113,-40.543602
569,113,-26.227531
570,114,-43.868908
571,114,-38.584206
572,114,-47.17794
573,114,-33.87028
574,114,-23.643904
575,115,-37.555283
576,115,-32.803715
577,115,-62.73734
578,115,-54.083298
579,115,-35.817757
580,116,-39.60573
581,116,-33.55299
582,116,-47.18846
583,116,-35.84647
584,116,-31.796242
585,117,-34.524406
586,117,-38.196735
587,117,-70.4472
588,117,-35.273705
589,117,-23.382671
590,118,-39.60728
591,118,-48.099262
592,118,-45.74879
593,118,-36.652103
594,118,-31.108366
595,119,-37.498695
596,119,-47.77911
597,119,-48.3691
598,119,-40.383743
599,119,-41.9019
600,120,-37.503586
601,120,-28.319675
602,120,-37.200653
603,120,-37.71333
604,120,-40.00083
605,121,-46.993023
606,121,-48.12557
607,121,-53.37653
608,121,-36.34303
609,121,-25.555126
610,122,-30.356096
611,122,-36.208786
612,122,-37.98994
613,122,-58.545246
614,122,-20.546268
615,123,-40.51521
616,123,-30.56543
617,123,-38.372704
618,123,-28.957987
619,123,-22.247122
620,124,-51.140812
621,124,-44.038345
622,124,-44.695248
623,124,-36.168163
624,124,-22.646727
625,125,-45.994293
626,125,-36.157436
627,125,-33.23172
628,125,-45.487118
629,125,-28.227005
630,126,-42.92128
631,126,-36.77723
632,126,-28.387531
633,126,-35.07082
634,126,-44.620564
635,127,-36.123463
636,127,-33.076378
637,127,-38.130154
638,127,-37.096764
639,127,-33.106262
640,128,-34.96296
641,128,-45.778057
642,128,-29.856852
643,128,-27.32812
644,128,-37.622963
645,129,-38.26204
646,129,-53.309837
647,129,-32.701973
648,129,-25.830492
649,129,-25.253492
650,130,-36.302654
651,130,-30.815933
652,130,-48.324898
653,130,-28.343664
654,130,-26.679806
655,131,-47.924755
656,131,-48.354443
657,131,-37.448784
658,131,-42.299664
659,131,-22.692669
660,132,-40.415863
661,132,-45.163765
662,132,-32.73829
663,132,-29.88406
664,132,-24.194445
665,133,-36.14034
666,133,-33.05763
667,133,-44.765408
668,133,-33.245068
669,133,-19.525509
670,134,-35.46244
671,134,-27.317883
672,134,-57.20034
673,134,-33.60988
674,134,-25.275013
675,135,-34.607254
676,135,-61.464825
677,135,-59.431065
678,135,-31.527079
679,135,-26.0485
680,136,-36.853302
681,136,-32.772823
682,136,-36.06525
683,136,-39.653786
684,136,-26.387308
685,137,-40.914005
686,137,-30.818933
687,137,-30.639477
688,137,-35.646744
689,137,-28.56659
690,138,-42.58403
691,138,-30.900782
692,138,-35.978634
693,138,-38.54713
694,138,-23.01118
695,139,-28.73037
696,139,-29.776978
697,139,-43.75023
698,139,-38.05663
699,139,-22.814518
700,140,-51.93492
701,140,-33.330853
702,140,-42.066204
703,140,-28.581812
704,140,-26.527597
705,141,-33.902287
706,141,-35.622307
707,141,-33.09703
708,141,-38.855
709,141,-17.411585
710,142,-42.382744
711,142,-48.459682
712,142,-37.910545
713,142,-45.160908
714,142,-18.284325
715,143,-38.421562
716,143,-35.516655
717,143,-31.906088
718,143,-31.518452
719,143,-36.011955
720,144,-43.13136
721,144,-34.76859
722,144,-41.409912
723,144,-40.514282
724,144,-24.583391
725,145,-42.859657
726,145,-36.552525
727,145,-43.72441
728,145,-26.872551
729,145,-25.03694
730,146,-35.590397
731,146,-32.185177
732,146,-35.18994
733,146,-33.771286
734,146,-24.118614
735,147,-37.525932
736,147,-37.931683
737,147,-57.347103
738,147,-27.48013
739,147,-22.019518
740,148,-36.81399
741,148,-40.588673
742,148,-48.681385
743,148,-44.05955
744,148,-29.937593
745,149,-36.799892
746,149,-42.304913
747,149,-27.373816
748,149,-24.720444
749,149,-23.260914
750,150,-40.75922
751,150,-37.116985
752,150,-33.769436
753,150,-27.408098
754,150,-22.52865
755,151,-39.23102
756,151,-37.415802
757,151,-31.879871
758,151,-23.308464
759,151,-22.923517
760,152,-41.252655
761,152,-31.127586
762,152,-29.369461
763,152,-25.412672
764,152,-21.476316
765,153,-34.50146
766,153,-52.34834
767,153,-36.980858
768,153,-23.486359
769,153,-26.002924
770,154,-33.656273
771,154,-27.008661
772,154,-39.89695
773,154,-40.377518
774,154,-29.58807
775,155,-43.514046
776,155,-31.535988
777,155,-37.193825
778,155,-23.948034
779,155,-21.734194
780,156,-27.700611
781,156,-36.038715
782,156,-48.735794
783,156,-20.625565
784,156,-30.218752
785,157,-37.393806
786,157,-41.281593
787,157,-36.742504
788,157,-21.775234
789,157,-18.256325
790,158,-36.570114
791,158,-31.040548
792,158,-51.276516
793,158,-26.808996
794,158,-17.959978
795,159,-34.70263
796,159,-41.70977
797,159,-49.480804
798,159,-20.67098
799,159,-22.421204
800,160,-42.3958
801,160,-35.46045
802,160,-41.365257
803,160,-27.906935
804,160,-25.014126
805,161,-41.231556
806,161,-29.36252
807,161,-52.6834
808,161,-24.087032
809,161,-24.048534
810,162,-33.89887
811,162,-30.995905
812,162,-27.383007
813,162,-20.427605
814,162,-23.649874
815,163,-29.138494
816,163,-33.99764
817,163,-70.90457
818,163,-23.229013
819,163,-17.709335
820,164,-44.72266
821,164,-38.568317
822,164,-46.021194
823,164,-66.79409
824,164,-23.15987
825,165,-37.370472
826,165,-38.499847
827,165,-29.118565
828,165,-22.010702
829,165,-58.600117
830,166,-36.724472
831,166,-32.762108
832,166,-36.042614
833,166,-22.94392
834,166,-57.851173
835,167,-40.060627
836,167,-39.598125
837,167,-36.804585
838,167,-22.997133
839,167,-16.192612
840,168,-37.81858
841,168,-27.16923
842,168,-27.578081
843,168,-31.801756
844,168,-22.098845
845,169,-30.780596
846,169,-26.466133
847,169,-32.426193
848,169,-22.302418
849,169,-18.337547
850,170,-31.33695
851,170,-29.164675
852,170,-41.886585
853,170,-19.663843
854,170,-35.976727
855,171,-38.50419
856,171,-44.72891
857,171,-48.076874
858,171,-29.715326
859,171,-17.418537
860,172,-43.66373
861,172,-29.24061
862,172,-26.009346
863,172,-22.405848
864,172,-20.974426
865,173,-33.915264
866,173,-28.451778
867,173,-35.796734
868,173,-27.500364
869,173,-23.61789
870,174,-33.7271
871,174,-34.76626
872,174,-36.48943
873,174,-21.977276
874,174,-18.928284
875,175,-32.237553
876,175,-28.202143
877,175,-25.176777
878,175,-22.971302
879,175,-24.383745
880,176,-39.06537
881,176,-35.469177
882,176,-31.140335
883,176,-21.74978
884,176,-28.462183
885,177,-32.077747
886,177,-48.645943
887,177,-36.147488
888,177,-24.59532
889,177,-17.171782
890,178,-38.89976
891,178,-27.378872
892,178,-41.727657
893,178,-23.601284
894,178,-23.17204
895,179,-35.190666
896,179,-32.611965
897,179,-35.706722
898,179,-39.020782
899,179,-15.851979
900,180,-34.937126
901,180,-26.63949
902,180,-31.979267
903,180,-28.095236
904,180,-22.104435
905,181,-37.001682
906,181,-31.9547
907,181,-45.890297
908,181,-31.362906
909,181,-17.13213
910,182,-23.803585
911,182,-27.1894
912,182,-31.7451
913,182,-22.970428
914,182,-27.557125
915,183,-31.864347
916,183,-32.163353
917,183,-34.904022
918,183,-22.77597
919,183,-24.12971
920,184,-35.44978
921,184,-22.356115
922,184,-30.27973
923,184,-27.815855
924,184,-19.966612
925,185,-38.1361
926,185,-28.4119
927,185,-34.134968
928,185,-21.441425
929,185,-18.06154
930,186,-35.20978
931,186,-27.990341
932,186,-35.72985
933,186,-18.466324
934,186,-22.29387
935,187,-32.5496
936,187,-36.00857
937,187,-27.623241
938,187,-25.383041
939,187,-30.42078
940,188,-34.317596
941,188,-22.035389
942,188,-30.519135
943,188,-23.924683
944,188,-27.594719
945,189,-37.166267
946,189,-29.558
947,189,-28.445385
948,189,-23.249487
949,189,-19.050598
950,190,-38.27854
951,190,-37.26583
952,190,-24.394285
953,190,-25.135647
954,190,-18.857132
955,191,-41.019474
956,191,-50.18227
957,191,-29.353697
958,191,-19.775707
959,191,-17.659445
960,192,-35.188435
961,192,-38.052944
962,192,-33.337227
963,192,-22.01311
964,192,-17.756113
965,193,-34.23788
966,193,-32.622814
967,193,-26.392422
968,193,-27.258339
969,193,-31.443476
970,194,-37.77736
971,194,-39.608192
972,194,-31.170479
973,194,-30.477362
974,194,-18.341587
975,195,-35.763508
976,195,-33.708946
977,195,-27.97885
978,195,-28.604536
979,195,-16.98441
980,196,-37.310394
981,196,-27.855402
982,196,-41.28051
983,196,-21.546814
984,196,-21.017727
985,197,-41.234306
986,197,-38.846684
987,197,-52.981125
988,197,-24.897556
989,197,-24.156055
990,198,-37.35203
991,198,-32.977524
992,198,-33.03793
993,198,-27.330692
994,198,-22.412306
995,199,-26.706385
996,199,-23.88879
997,199,-29.695883
998,199,-24.798914
999,199,-16.413273
1000,200,-27.994892
1001,200,-25.894009
1002,200,-39.21003
1003,200,-22.90273
1004,200,-15.6486845
1005,201,-35.29718
1006,201,-26.288404
1007,201,-27.854845
1008,201,-43.707798
1009,201,-22.439693
1010,202,-32.339825
1011,202,-43.86678
1012,202,-46.805878
1013,202,-21.38745
1014,202,-19.620964
1015,203,-45.71318
1016,203,-24.814743
1017,203,-33.32749
1018,203,-18.515368
1019,203,-25.27065
1020,204,-35.690277
1021,204,-36.057392
1022,204,-28.032211
1023,204,-20.225565
1024,204,-17.130802
1025,205,-27.6665
1026,205,-36.075806
1027,205,-32.65673
1028,205,-22.890245
1029,205,-31.34486
1030,206,-34.226246
1031,206,-22.028177
1032,206,-32.142143
1033,206,-36.733826
1034,206,-28.178013
1035,207,-34.7201
1036,207,-33.05256
1037,207,-28.851906
1038,207,-19.262463
1039,207,-20.153206
1040,208,-32.12529
1041,208,-27.808914
1042,208,-48.432114
1043,208,-19.392372
1044,208,-28.820747
1045,209,-31.77594
1046,209,-21.752203
1047,209,-23.340334
1048,209,-57.968575
1049,209,-23.618338
1050,210,-41.208416
1051,210,-47.6759
1052,210,-27.208546
1053,210,-34.06861
1054,210,-16.32178
1055,211,-40.032154
1056,211,-28.93566
1057,211,-20.47131
1058,211,-65.023636
1059,211,-19.410826
1060,212,-37.85637
1061,212,-18.552511
1062,212,-44.51216
1063,212,-23.716003
1064,212,-23.165554
1065,213,-41.00986
1066,213,-38.264557
1067,213,-44.04742
1068,213,-20.618675
1069,213,-23.880661
1070,214,-33.0855
1071,214,-30.937603
1072,214,-28.163675
1073,214,-24.244724
1074,214,-22.995401
1075,215,-33.92987
1076,215,-31.772182
1077,215,-28.721605
1078,215,-22.421232
1079,215,-27.173697
1080,216,-31.403536
1081,216,-23.752405
1082,216,-33.543045
1083,216,-23.916628
1084,216,-16.503227
1085,217,-39.730885
1086,217,-25.11666
1087,217,-27.230312
1088,217,-21.648092
1089,217,-19.073685
1090,218,-33.911243
1091,218,-30.609005
1092,218,-27.933584
1093,218,-18.933283
1094,218,-18.967417
1095,219,-29.056786
1096,219,-24.225613
1097,219,-24.41549
1098,219,-20.959595
1099,219,-24.06833
1100,220,-36.521126
1101,220,-21.740532
1102,220,-30.150318
1103,220,-23.941572
1104,220,-22.00182
1105,221,-30.60875
1106,221,-27.073298
1107,221,-35.025204
1108,221,-17.820574
1109,221,-34.832127
1110,222,-36.507523
1111,222,-26.02129
1112,222,-31.081861
1113,222,-42.26803
1114,222,-18.739841
1115,223,-33.101215
1116,223,-26.975069
1117,223,-25.239588
1118,223,-23.808563
1119,223,-16.761778
1120,224,-30.241709
1121,224,-22.989607
1122,224,-23.994486
1123,224,-16.544922
1124,224,-13.929566
1125,225,-33.08849
1126,225,-21.879896
1127,225,-26.592577
1128,225,-19.463116
1129,225,-13.914197
1130,226,-29.598185
1131,226,-20.505243
1132,226,-37.368816
1133,226,-19.423698
1134,226,-16.146467
1135,227,-34.30791
1136,227,-22.554586
1137,227,-26.435099
1138,227,-21.025059
1139,227,-15.093614
1140,228,-36.959393
1141,228,-26.459063
1142,228,-25.417652
1143,228,-19.634161
1144,228,-16.433012
1145,229,-30.62159
1146,229,-22.570744
1147,229,-29.5413
1148,229,-40.808346
1149,229,-15.27454
1150,230,-31.16786
1151,230,-22.830338
1152,230,-37.13022
1153,230,-23.854776
1154,230,-13.726908
1155,231,-34.813187
1156,231,-21.465458
1157,231,-31.20803
1158,231,-21.832132
1159,231,-17.404648
1160,232,-31.366205
1161,232,-23.12063
1162,232,-27.61567
1163,232,-22.58319
1164,232,-21.533613
1165,233,-30.091894
1166,233,-21.74653
1167,233,-25.689325
1168,233,-21.721848
1169,233,-17.094343
1170,234,-29.551273
1171,234,-21.530273
1172,234,-30.261562
1173,234,-18.997671
1174,234,-16.466557
1175,235,-32.19775
1176,235,-23.38034
1177,235,-23.319544
1178,235,-20.92485
1179,235,-59.018085
1180,236,-30.667557
1181,236,-26.787184
1182,236,-28.643185
1183,236,-26.606215
1184,236,-18.115728
1185,237,-37.30756
1186,237,-19.50832
1187,237,-31.099161
1188,237,-22.070312
1189,237,-15.754384
1190,238,-29.960314
1191,238,-45.015068
1192,238,-22.7306
1193,238,-21.88351
1194,238,-16.800045
1195,239,-30.934248
1196,239,-22.476086
1197,239,-26.539362
1198,239,-23.528173
1199,239,-30.127268
1200,240,-22.455307
1201,240,-22.383541
1202,240,-29.994703
1203,240,-35.701912
1204,240,-27.247074
1205,241,-29.01218
1206,241,-24.76088
1207,241,-26.572783
1208,241,-18.551743
1209,241,-14.929888
1210,242,-28.358036
1211,242,-20.623018
1212,242,-22.400196
1213,242,-22.89436
1214,242,-18.450117
1215,243,-33.34732
1216,243,-25.556747
1217,243,-26.590723
1218,243,-19.238258
1219,243,-15.686932
1220,244,-35.672737
1221,244,-28.032898
1222,244,-39.02041
1223,244,-26.03082
1224,244,-19.590345
1225,245,-27.573036
1226,245,-25.791752
1227,245,-41.039993
1228,245,-17.499918
1229,245,-20.5105
1230,246,-35.16424
1231,246,-22.718067
1232,246,-43.773567
1233,246,-18.768663
1234,246,-17.860806
1235,247,-31.873499
1236,247,-23.423468
1237,247,-20.153263
1238,247,-18.100138
1239,247,-29.072817
1240,248,-39.854702
1241,248,-19.899979
1242,248,-23.374796
1243,248,-20.180529
1244,248,-18.056227
1245,249,-27.966515
1246,249,-20.903183
1247,249,-26.363771
1248,249,-25.413773
1249,249,-19.609306
1250,250,-37.660534
1251,250,-52.047127
1252,250,-33.580612
1253,250,-16.154673
1254,250,-16.188105
1255,251,-24.272926
1256,251,-26.981443
1257,251,-33.118027
1258,251,-20.092701
1259,251,-18.38268
1260,252,-33.72119
1261,252,-22.162476
1262,252,-60.593414
1263,252,-48.924923
1264,252,-18.152
1265,253,-25.869705
1266,253,-24.992052
1267,253,-25.953272
1268,253,-16.425203
1269,253,-18.209772
1270,254,-26.882341
1271,254,-26.289278
1272,254,-22.698315
1273,254,-18.759155
1274,254,-14.39428
1275,255,-25.99733
1276,255,-22.5193
1277,255,-29.265907
1278,255,-22.29386
1279,255,-16.911264
1280,256,-31.898026
1281,256,-57.702454
1282,256,-29.727888
1283,256,-22.183582
1284,256,-18.222296
1285,257,-27.902996
1286,257,-21.108574
1287,257,-46.755093
1288,257,-18.705353
1289,257,-13.577448
1290,258,-22.756647
1291,258,-28.956114
1292,258,-37.921764
1293,258,-18.090466
1294,258,-13.2831135
1295,259,-28.833632
1296,259,-21.154526
1297,259,-33.65211
1298,259,-19.684458
1299,259,-12.016714
1300,260,-26.017353
1301,260,-29.792866
1302,260,-27.40068
1303,260,-18.862875
1304,260,-18.197145
1305,261,-31.463978
1306,261,-24.116398
1307,261,-36.73984
1308,261,-22.128677
1309,261,-17.392855
1310,262,-33.51474
1311,262,-20.417288
1312,262,-23.660574
1313,262,-22.322151
1314,262,-13.770963
1315,263,-26.04391
1316,263,-29.117807
1317,263,-26.844204
1318,263,-18.65332
1319,263,-14.692974
1320,264,-25.882542
1321,264,-23.815163
1322,264,-22.894218
1323,264,-20.505198
1324,264,-13.155836
1325,265,-30.72745
1326,265,-20.437382
1327,265,-24.084724
1328,265,-23.589527
1329,265,-15.467295
1330,266,-34.748306
1331,266,-23.681301
1332,266,-25.600414
1333,266,-37.151005
1334,266,-17.127636
1335,267,-27.35029
1336,267,-17.869871
1337,267,-30.930521
1338,267,-21.427639
1339,267,-17.359364
1340,268,-28.860853
1341,268,-19.900633
1342,268,-24.060984
1343,268,-19.90518
1344,268,-15.704317
1345,269,-28.627003
1346,269,-20.771008
1347,269,-23.755808
1348,269,-16.707415
1349,269,-17.79872
1350,270,-30.793383
1351,270,-22.976412
1352,270,-35.13168
1353,270,-21.849943
1354,270,-18.611235
1355,271,-31.277067
1356,271,-20.36892
1357,271,-36.95571
1358,271,-19.702343
1359,271,-13.315641
1360,272,-28.09446
1361,272,-20.524302
