,episodes,reward
436,87,-55.658737
437,87,-36.16586
438,87,-46.597687
439,87,-34.52902
440,88,-46.83371
441,88,-41.114773
442,88,-46.778214
443,88,-61.585983
444,88,-29.285812
445,89,-27.888765
446,89,-37.880226
447,89,-50.00702
448,89,-41.71926
449,89,-39.896023
450,90,-27.294374
451,90,-48.090122
452,90,-44.62245
453,90,-69.35955
454,90,-30.766596
455,91,-33.341934
456,91,-60.54917
457,91,-48.32187
458,91,-73.86827
459,91,-39.6834
460,92,-46.8876
461,92,-37.10876
462,92,-52.684597
463,92,-48.950592
464,92,-26.219584
465,93,-33.816578
466,93,-30.455254
467,93,-44.286705
468,93,-56.56984
469,93,-25.208937
470,94,-28.219486
471,94,-60.099514
472,94,-48.71002
473,94,-51.316196
474,94,-24.070244
475,95,-31.817724
476,95,-40.478607
477,95,-37.097664
478,95,-47.902225
479,95,-59.03557
480,96,-70.256615
481,96,-39.08128
482,96,-55.994087
483,96,-46.42156
484,96,-25.157639
485,97,-40.687508
486,97,-35.768013
487,97,-51.360786
488,97,-36.496223
489,97,-29.748672
490,98,-30.547882
491,98,-57.486088
492,98,-41.365356
493,98,-52.776768
494,98,-27.123089
495,99,-31.09011
496,99,-30.473438
497,99,-33.141758
498,99,-51.194256
499,99,-38.53867
500,100,-29.909885
501,100,-35.364006
502,100,-46.191875
503,100,-39.639168
504,100,-26.22786
505,101,-31.323793
506,101,-34.81561
507,101,-59.830524
508,101,-46.408325
509,101,-31.037523
510,102,-37.384636
511,102,-58.63669
512,102,-46.515408
513,102,-60.67932
514,102,-31.358362
515,103,-45.369377
516,103,-33.94633
517,103,-49.157127
518,103,-53.39576
519,103,-34.712414
520,104,-37.904778
521,104,-45.06837
522,104,-42.59349
523,104,-66.02542
524,104,-26.927631
525,105,-21.682215
526,105,-31.854418
527,105,-50.07063
528,105,-41.20962
529,105,-23.400871
530,106,-32.088337
531,106,-47.469307
532,106,-52.213203
533,106,-39.739395
534,106,-32.351654
535,107,-27.277802
536,107,-44.159256
537,107,-42.334034
538,107,-48.795383
539,107,-28.802681
540,108,-28.222197
541,108,-51.7422
542,108,-51.84514
543,108,-72.95295
544,108,-35.081257
545,109,-31.02595
546,109,-46.541317
547,109,-44.85734
548,109,-48.446262
549,109,-27.996094
550,110,-49.050846
551,110,-37.75609
552,110,-46.14641
553,110,-50.27344
554,110,-25.004349
555,111,-37.64834
556,111,-46.283463
557,111,-46.763855
558,111,-57.523216
559,111,-27.655193
560,112,-33.15156
561,112,-34.8179
562,112,-54.202045
563,112,-81.34534
564,112,-26.139822
565,113,-27.205263
566,113,-32.817516
567,113,-46.639225
568,113,-67.58911
569,113,-24.392761
570,114,-28.270227
571,114,-36.749405
572,114,-51.204987
573,114,-45.5261
574,114,-23.279484
575,115,-41.83003
576,115,-39.389095
577,115,-44.069843
578,115,-46.64793
579,115,-27.114447
580,116,-41.940094
581,116,-29.325485
582,116,-51.13318
583,116,-41.342915
584,116,-69.00936
585,117,-33.708225
586,117,-35.53976
587,117,-42.005943
588,117,-61.28381
589,117,-24.87603
590,118,-32.848152
591,118,-39.136845
592,118,-53.357548
593,118,-45.977077
594,118,-28.638094
595,119,-46.685745
596,119,-27.848803
597,119,-40.010685
598,119,-60.843517
599,119,-22.865662
600,120,-38.07699
601,120,-36.338165
602,120,-37.1607
603,120,-37.073036
604,120,-27.842838
605,121,-29.323122
606,121,-30.537985
607,121,-50.620613
608,121,-64.53121
609,121,-23.70464
610,122,-22.618614
611,122,-71.773346
612,122,-55.058388
613,122,-45.602676
614,122,-20.374405
615,123,-19.499125
616,123,-52.78528
617,123,-44.352295
618,123,-38.61205
619,123,-25.2483
620,124,-28.61392
621,124,-32.53831
622,124,-51.568527
623,124,-45.574844
624,124,-30.131645
625,125,-27.685905
626,125,-36.77562
627,125,-44.519283
628,125,-54.62821
629,125,-23.916618
630,126,-47.851234
631,126,-36.864258
632,126,-41.4503
633,126,-37.735992
634,126,-28.01264
635,127,-35.820877
636,127,-34.192146
637,127,-50.141926
638,127,-59.156715
639,127,-37.50131
640,128,-37.52558
641,128,-43.843315
642,128,-43.57802
643,128,-45.33068
644,128,-22.759247
645,129,-27.462551
646,129,-33.465557
647,129,-46.131466
648,129,-42.86091
649,129,-36.11427
650,130,-27.20583
651,130,-50.149082
652,130,-52.238453
653,130,-42.83792
654,130,-28.628845
655,131,-25.17063
656,131,-31.682186
657,131,-38.41076
658,131,-50.673344
659,131,-27.226435
660,132,-28.780823
661,132,-34.745728
662,132,-39.408978
663,132,-47.989803
664,132,-29.070402
665,133,-37.6728
666,133,-35.2873
667,133,-44.358078
668,133,-59.847275
669,133,-23.566977
670,134,-32.679115
671,134,-32.094402
672,134,-40.084545
673,134,-56.99814
674,134,-20.95078
675,135,-26.171421
676,135,-25.10125
677,135,-46.712196
678,135,-44.90164
679,135,-27.801695
680,136,-31.738306
681,136,-35.96914
682,136,-39.82353
683,136,-50.96099
684,136,-28.771448
685,137,-32.33199
686,137,-31.685905
687,137,-34.41592
688,137,-36.613007
689,137,-38.951008
690,138,-23.806387
691,138,-47.42381
692,138,-38.890896
693,138,-60.091736
694,138,-19.136335
695,139,-28.235693
696,139,-59.25808
697,139,-41.297935
698,139,-48.631096
699,139,-23.895506
700,140,-29.033787
701,140,-27.05514
702,140,-49.56425
703,140,-49.36209
704,140,-51.851974
705,141,-28.709204
706,141,-42.808117
707,141,-45.592346
708,141,-68.98243
709,141,-33.670124
710,142,-34.918434
711,142,-32.807716
712,142,-37.254818
713,142,-74.14403
714,142,-22.025616
715,143,-39.61898
716,143,-35.735203
717,143,-34.735023
718,143,-35.995304
719,143,-25.16442
720,144,-26.784418
721,144,-42.742256
722,144,-47.88864
723,144,-48.17142
724,144,-22.290941
725,145,-35.503586
726,145,-45.848503
727,145,-47.08407
728,145,-41.897366
729,145,-37.82446
730,146,-41.149685
731,146,-32.838978
732,146,-42.930214
733,146,-55.63583
734,146,-34.60829
735,147,-36.262768
736,147,-30.656116
737,147,-44.277363
738,147,-35.866814
739,147,-29.751585
740,148,-66.67395
741,148,-31.961807
742,148,-48.71022
743,148,-58.287712
744,148,-23.725533
745,149,-27.26294
746,149,-28.815825
747,149,-39.93662
748,149,-45.68624
749,149,-23.038351
750,150,-27.117998
751,150,-29.756414
752,150,-48.088715
753,150,-35.92324
754,150,-23.546856
755,151,-26.126263
756,151,-31.640041
757,151,-38.363228
758,151,-41.078064
759,151,-23.398447
760,152,-30.312561
761,152,-30.867744
762,152,-42.94427
763,152,-39.422768
764,152,-29.147984
765,153,-27.617523
766,153,-36.86311
767,153,-52.924423
768,153,-41.38107
769,153,-24.874483
770,154,-26.712688
771,154,-23.367424
772,154,-40.007015
773,154,-58.96233
774,154,-21.70162
775,155,-25.496666
776,155,-32.960014
777,155,-40.62684
778,155,-41.24411
779,155,-21.055614
780,156,-29.746822
781,156,-31.612774
782,156,-42.70421
783,156,-36.824184
784,156,-26.371088
785,157,-22.51664
786,157,-62.80231
787,157,-36.94371
788,157,-51.516064
789,157,-20.165806
790,158,-42.46554
791,158,-24.747566
792,158,-36.67427
793,158,-56.08706
794,158,-20.640854
795,159,-23.326826
796,159,-76.03444
797,159,-45.354374
798,159,-57.839443
799,159,-22.127617
800,160,-31.732256
801,160,-31.140371
802,160,-48.92513
803,160,-35.79211
804,160,-20.842892
805,161,-23.645874
806,161,-51.800488
807,161,-45.373245
808,161,-42.84259
809,161,-23.340612
810,162,-21.278202
811,162,-24.989925
812,162,-50.670364
813,162,-47.46621
814,162,-22.194422
815,163,-27.593683
816,163,-27.925468
817,163,-45.96042
818,163,-56.66079
819,163,-23.321032
820,164,-26.802282
821,164,-33.235046
822,164,-44.631073
823,164,-36.866936
824,164,-23.543898
825,165,-39.367016
826,165,-33.618313
827,165,-31.16968
828,165,-69.13051
829,165,-41.14928
830,166,-26.209785
831,166,-28.238958
832,166,-50.773186
833,166,-39.757687
834,166,-18.710798
835,167,-22.29926
836,167,-26.280693
837,167,-35.92512
838,167,-33.969593
839,167,-33.36238
840,168,-30.48595
841,168,-29.247484
842,168,-40.355453
843,168,-31.733376
844,168,-23.057285
845,169,-26.808094
846,169,-31.29829
847,169,-35.838528
848,169,-41.687912
849,169,-18.428102
850,170,-24.021202
851,170,-36.455956
852,170,-37.66082
853,170,-46.842945
854,170,-15.366877
855,171,-31.833231
856,171,-28.357275
857,171,-53.582947
858,171,-38.326645
859,171,-19.369215
860,172,-25.652231
861,172,-31.769985
862,172,-33.089138
863,172,-35.17071
864,172,-20.594751
865,173,-36.522415
866,173,-27.348503
867,173,-43.78085
868,173,-37.18725
869,173,-18.349442
870,174,-28.888943
871,174,-25.528278
872,174,-44.576904
873,174,-45.585903
874,174,-23.118828
875,175,-29.160501
876,175,-34.751556
877,175,-41.28234
878,175,-30.703325
879,175,-21.1544
880,176,-18.823484
881,176,-38.482643
882,176,-40.69451
883,176,-32.10064
884,176,-16.322098
885,177,-25.524912
886,177,-20.89841
887,177,-43.584114
888,177,-34.640907
889,177,-18.716272
890,178,-24.253414
891,178,-35.93267
892,178,-45.765034
893,178,-34.11397
894,178,-21.665022
895,179,-20.970232
896,179,-36.91414
897,179,-44.40933
898,179,-34.065144
899,179,-20.400562
900,180,-22.321623
901,180,-48.705883
902,180,-44.153885
903,180,-35.7822
904,180,-17.04248
905,181,-24.458225
906,181,-35.7504
907,181,-47.99511
908,181,-41.247128
909,181,-20.78714
910,182,-22.093798
911,182,-36.12754
912,182,-32.46767
913,182,-35.571777
914,182,-101.507256
915,183,-23.977003
916,183,-57.48524
917,183,-38.385826
918,183,-29.540358
919,183,-24.928858
920,184,-23.694597
921,184,-28.12671
922,184,-35.719425
923,184,-30.346745
924,184,-23.375582
925,185,-23.402195
926,185,-31.506207
927,185,-38.447426
928,185,-38.680626
929,185,-18.540884
930,186,-24.870857
931,186,-29.902863
932,186,-40.751892
933,186,-43.42418
934,186,-17.339655
935,187,-23.583017
936,187,-32.116783
937,187,-42.03792
938,187,-28.430107
939,187,-17.270184
940,188,-26.505465
941,188,-34.143562
942,188,-33.893402
943,188,-50.214134
944,188,-21.42163
945,189,-18.621923
946,189,-26.320772
947,189,-34.713013
948,189,-27.056023
949,189,-19.895948
950,190,-32.43559
951,190,-31.219946
952,190,-36.131218
953,190,-32.70517
954,190,-20.747839
955,191,-25.849962
956,191,-49.879723
957,191,-37.575695
958,191,-62.035892
959,191,-20.946796
960,192,-19.463923
961,192,-22.450796
962,192,-34.505817
963,192,-40.764347
964,192,-17.11395
965,193,-18.517807
966,193,-22.207745
967,193,-38.930744
968,193,-29.165384
969,193,-23.577421
970,194,-29.748714
971,194,-30.845343
972,194,-37.342133
973,194,-39.225147
974,194,-16.286892
975,195,-19.982128
976,195,-34.7665
977,195,-40.315876
978,195,-66.317444
979,195,-19.258743
980,196,-20.911366
981,196,-25.219727
982,196,-42.1002
983,196,-33.72029
984,196,-18.033104
985,197,-24.955843
986,197,-39.10148
987,197,-41.776447
988,197,-38.862206
989,197,-22.35517
990,198,-31.376545
991,198,-23.336655
992,198,-34.277866
993,198,-34.378254
994,198,-16.086193
995,199,-24.320429
996,199,-26.562836
997,199,-32.59945
998,199,-48.575638
999,199,-16.095161
1000,200,-21.598772
1001,200,-26.007437
1002,200,-42.719566
1003,200,-30.517565
1004,200,-17.789248
1005,201,-21.10556
1006,201,-22.569828
1007,201,-46.56392
1008,201,-27.3824
1009,201,-48.72571
1010,202,-48.511986
1011,202,-23.282017
1012,202,-49.360764
1013,202,-27.453783
1014,202,-44.949005
1015,203,-20.713453
1016,203,-32.034847
1017,203,-39.316082
1018,203,-49.62285
1019,203,-18.492134
1020,204,-30.571434
1021,204,-31.106924
1022,204,-35.631912
1023,204,-27.910051
1024,204,-18.920345
1025,205,-36.25198
1026,205,-23.938175
1027,205,-45.453663
1028,205,-28.777615
1029,205,-15.333205
1030,206,-17.603806
1031,206,-21.191074
1032,206,-44.90553
1033,206,-30.996944
1034,206,-25.418972
1035,207,-18.401274
1036,207,-26.865301
1037,207,-35.73791
1038,207,-30.054699
1039,207,-19.728855
1040,208,-19.183516
1041,208,-20.75533
1042,208,-47.252026
1043,208,-27.080935
1044,208,-20.679209
1045,209,-23.637775
1046,209,-29.720629
1047,209,-39.227264
1048,209,-26.243294
1049,209,-17.02892
1050,210,-25.91613
1051,210,-25.29167
1052,210,-35.52228
1053,210,-28.45427
1054,210,-17.433126
1055,211,-19.53713
1056,211,-46.662155
1057,211,-34.09275
1058,211,-31.567724
1059,211,-16.732058
1060,212,-19.727394
1061,212,-24.13977
1062,212,-37.17285
1063,212,-30.834047
1064,212,-20.788612
1065,213,-18.58084
1066,213,-47.8609
1067,213,-34.339165
1068,213,-33.292072
1069,213,-19.708782
1070,214,-19.624743
1071,214,-26.054401
1072,214,-32.42599
1073,214,-22.30331
1074,214,-90.59933
1075,215,-20.241459
1076,215,-27.641506
1077,215,-30.734858
1078,215,-50.62828
1079,215,-21.157106
1080,216,-18.818407
1081,216,-50.282288
1082,216,-29.844585
1083,216,-41.87854
1084,216,-14.768605
1085,217,-21.044754
1086,217,-29.836779
1087,217,-35.193726
1088,217,-33.44464
1089,217,-21.2787
1090,218,-24.164213
1091,218,-36.691257
1092,218,-32.601524
1093,218,-29.385963
1094,218,-15.071961
1095,219,-23.499937
1096,219,-24.915766
1097,219,-43.40604
1098,219,-23.185053
1099,219,-30.031992
1100,220,-18.51312
1101,220,-26.856537
1102,220,-40.72299
1103,220,-32.029793
1104,220,-17.678698
1105,221,-22.183584
1106,221,-63.70096
1107,221,-28.701815
1108,221,-28.00605
1109,221,-20.644558
1110,222,-18.059145
1111,222,-31.042135
1112,222,-35.866203
1113,222,-31.80652
1114,222,-21.722267
1115,223,-21.009644
1116,223,-29.65182
1117,223,-27.41479
1118,223,-29.331137
1119,223,-18.932333
1120,224,-21.000698
1121,224,-23.20036
1122,224,-41.230362
1123,224,-28.324915
1124,224,-19.30695
1125,225,-19.112787
1126,225,-24.186014
1127,225,-30.349596
1128,225,-32.66384
1129,225,-20.708458
1130,226,-26.145555
1131,226,-28.756947
1132,226,-32.284645
1133,226,-31.930634
1134,226,-17.882774
1135,227,-20.893114
1136,227,-25.6823
1137,227,-51.80673
1138,227,-40.924213
1139,227,-17.873524
1140,228,-20.274961
1141,228,-45.63385
1142,228,-30.784712
1143,228,-24.107765
1144,228,-55.838696
1145,229,-28.425375
1146,229,-39.79147
1147,229,-34.239937
1148,229,-26.986382
1149,229,-19.958725
1150,230,-21.92964
1151,230,-25.63977
1152,230,-30.01064
1153,230,-29.62223
1154,230,-21.590225
1155,231,-20.918444
1156,231,-21.107008
1157,231,-31.31855
1158,231,-27.369509
1159,231,-18.651302
1160,232,-19.870825
1161,232,-32.632915
1162,232,-50.386036
1163,232,-38.880314
1164,232,-24.91045
1165,233,-19.659353
1166,233,-23.031006
1167,233,-24.591492
1168,233,-21.869947
1169,233,-17.0591
1170,234,-16.70703
1171,234,-19.119732
1172,234,-33.134815
1173,234,-54.42284
1174,234,-25.860176
1175,235,-34.16113
1176,235,-19.490349
1177,235,-34.45528
1178,235,-66.04963
1179,235,-20.427853
1180,236,-19.733652
1181,236,-20.470373
1182,236,-42.62502
1183,236,-64.28095
1184,236,-20.29764
1185,237,-26.43991
1186,237,-20.824259
1187,237,-37.208023
1188,237,-29.987556
1189,237,-22.544245
1190,238,-17.48328
1191,238,-18.150833
1192,238,-36.400356
1193,238,-45.236534
1194,238,-24.595186
1195,239,-18.610008
1196,239,-21.387817
1197,239,-33.74161
1198,239,-22.713314
1199,239,-22.213045
1200,240,-21.244413
1201,240,-17.395855
1202,240,-36.190407
1203,240,-36.49906
1204,240,-23.907955
1205,241,-23.365133
1206,241,-22.090553
1207,241,-32.868366
1208,241,-22.930216
1209,241,-23.427732
1210,242,-22.426424
1211,242,-25.200441
1212,242,-31.350683
1213,242,-29.005236
1214,242,-20.378754
1215,243,-20.6663
1216,243,-47.193333
1217,243,-28.820456
1218,243,-37.954735
1219,243,-23.19354
1220,244,-22.63325
1221,244,-21.942924
1222,244,-28.553106
1223,244,-36.873043
1224,244,-23.700201
1225,245,-17.56441
1226,245,-19.949703
1227,245,-34.97924
1228,245,-27.335533
1229,245,-27.001228
1230,246,-18.862034
1231,246,-19.796474
1232,246,-40.178806
1233,246,-27.75089
1234,246,-24.72203
1235,247,-22.371199
1236,247,-17.532196
1237,247,-30.943508
1238,247,-30.304209
1239,247,-19.55207
1240,248,-18.480734
1241,248,-22.366943
1242,248,-28.109592
1243,248,-23.791204
1244,248,-18.473475
1245,249,-17.754164
1246,249,-21.845013
1247,249,-27.304365
1248,249,-31.742277
1249,249,-25.794498
1250,250,-17.373983
1251,250,-21.969856
1252,250,-42.110294
1253,250,-27.97322
1254,250,-19.478008
1255,251,-15.753906
1256,251,-20.831467
1257,251,-32.313026
1258,251,-38.221375
1259,251,-18.73495
1260,252,-19.902376
1261,252,-18.486439
1262,252,-28.773197
1263,252,-31.98399
1264,252,-33.01368
1265,253,-20.561188
1266,253,-19.065405
1267,253,-26.4699
1268,253,-68.889824
1269,253,-33.748337
1270,254,-21.015945
1271,254,-29.05695
1272,254,-41.00389
1273,254,-20.174538
1274,254,-18.676678
1275,255,-35.485703
1276,255,-20.777468
1277,255,-27.908619
1278,255,-26.092703
1279,255,-17.857452
1280,256,-22.258097
1281,256,-24.48975
1282,256,-25.336842
1283,256,-25.884111
1284,256,-19.794064
1285,257,-16.292044
1286,257,-23.540401
1287,257,-29.775969
1288,257,-32.085945
1289,257,-24.516312
1290,258,-18.50437
1291,258,-31.33316
1292,258,-38.19344
1293,258,-22.364113
1294,258,-18.439762
1295,259,-18.641655
1296,259,-26.240812
1297,259,-51.918247
1298,259,-22.212574
1299,259,-15.995484
1300,260,-18.323027
1301,260,-17.381731
1302,260,-32.703217
1303,260,-24.13023
1304,260,-50.27752
1305,261,-19.8855
1306,261,-22.43832
1307,261,-24.240425
1308,261,-29.218384
1309,261,-21.111681
1310,262,-17.95702
1311,262,-23.69322
1312,262,-28.934101
1313,262,-23.999422
1314,262,-46.60392
1315,263,-19.698812
1316,263,-21.789217
1317,263,-36.578354
1318,263,-27.583368
1319,263,-17.259655
1320,264,-17.84651
1321,264,-21.426918
1322,264,-32.534046
1323,264,-24.84284
1324,264,-19.965849
1325,265,-18.594166
1326,265,-20.447117
1327,265,-48.548023
1328,265,-24.979837
1329,265,-19.865519
1330,266,-21.711401
1331,266,-21.688475
1332,266,-28.873144
1333,266,-15.709014
1334,266,-35.859905
1335,267,-25.44481
1336,267,-24.54395
1337,267,-34.892082
1338,267,-30.982624
1339,267,-20.161938
1340,268,-20.80275
1341,268,-18.205511
1342,268,-27.180729
1343,268,-58.063065
1344,268,-15.106663
1345,269,-18.11282
1346,269,-21.860092
1347,269,-28.458416
1348,269,-25.320938
1349,269,-13.761118
1350,270,-21.815376
1351,270,-27.573864
1352,270,-44.64804
1353,270,-31.613777
1354,270,-16.903032
1355,271,-19.295141
1356,271,-31.03766
1357,271,-31.42617
1358,271,-28.014404
1359,271,-92.10095
1360,272,-22.243734
