,episodes,reward
598,119,-47.41846
599,119,-47.78631
600,120,-51.210167
601,120,-49.052395
602,120,-57.52373
603,120,-48.738663
604,120,-45.66028
605,121,-56.233757
606,121,-37.390717
607,121,-48.28957
608,121,-50.025185
609,121,-46.45613
610,122,-42.866013
611,122,-45.73443
612,122,-68.975426
613,122,-55.828514
614,122,-51.6543
615,123,-53.54934
616,123,-39.895664
617,123,-60.0544
618,123,-58.161915
619,123,-71.75297
620,124,-56.168377
621,124,-44.99894
622,124,-56.897923
623,124,-57.057594
624,124,-47.011837
625,125,-51.06549
626,125,-40.046265
627,125,-62.623653
628,125,-49.67803
629,125,-45.84391
630,126,-58.723984
631,126,-49.226494
632,126,-64.309296
633,126,-57.37605
634,126,-51.82477
635,127,-52.563503
636,127,-51.399757
637,127,-47.54778
638,127,-52.559708
639,127,-48.113613
640,128,-70.88551
641,128,-45.917114
642,128,-42.8899
643,128,-57.15225
644,128,-40.6316
645,129,-62.3951
646,129,-43.413166
647,129,-61.607933
648,129,-51.790043
649,129,-54.102364
650,130,-43.321228
651,130,-40.47291
652,130,-59.983437
653,130,-66.41003
654,130,-51.072952
655,131,-71.293495
656,131,-45.53423
657,131,-60.48696
658,131,-45.100693
659,131,-48.061485
660,132,-68.87167
661,132,-35.82711
662,132,-52.346504
663,132,-52.841415
664,132,-51.484116
665,133,-43.624805
666,133,-39.60144
667,133,-62.203403
668,133,-50.067432
669,133,-42.35607
670,134,-57.0222
671,134,-37.380672
672,134,-56.23574
673,134,-45.656628
674,134,-46.344822
675,135,-61.198837
676,135,-47.989418
677,135,-60.439724
678,135,-42.950977
679,135,-43.411858
680,136,-62.7967
681,136,-41.354244
682,136,-63.779263
683,136,-48.281296
684,136,-41.9839
685,137,-72.00659
686,137,-46.788452
687,137,-59.997208
688,137,-47.7274
689,137,-52.04596
690,138,-56.580254
691,138,-50.90548
692,138,-54.153908
693,138,-59.690018
694,138,-41.651333
695,139,-45.358627
696,139,-46.353027
697,139,-64.16869
698,139,-60.321968
699,139,-60.236057
700,140,-78.46537
701,140,-46.23026
702,140,-52.960045
703,140,-51.01838
704,140,-65.16902
705,141,-42.448788
706,141,-48.0181
707,141,-62.878887
708,141,-57.81574
709,141,-56.73858
710,142,-63.3113
711,142,-56.386635
712,142,-50.326126
713,142,-53.017334
714,142,-48.40625
715,143,-48.857338
716,143,-45.8158
717,143,-59.538853
718,143,-55.08325
719,143,-49.115093
720,144,-40.80478
721,144,-36.902473
722,144,-60.689827
723,144,-37.52018
724,144,-38.76554
725,145,-56.993965
726,145,-44.79636
727,145,-55.143234
728,145,-61.390438
729,145,-46.896194
730,146,-64.55373
731,146,-37.862446
732,146,-56.49076
733,146,-45.69555
734,146,-50.186092
735,147,-40.95474
736,147,-49.46071
737,147,-54.183186
738,147,-52.879055
739,147,-50.027767
740,148,-68.2915
741,148,-49.89204
742,148,-63.915436
743,148,-40.207767
744,148,-51.133144
745,149,-95.177246
746,149,-44.315166
747,149,-66.32093
748,149,-61.048683
749,149,-48.872818
750,150,-43.257843
751,150,-39.031525
752,150,-61.986767
753,150,-49.181767
754,150,-63.41742
755,151,-49.40314
756,151,-52.78992
757,151,-65.60899
758,151,-49.83861
759,151,-51.292492
760,152,-34.83235
761,152,-36.558372
762,152,-55.854893
763,152,-52.82675
764,152,-55.38337
765,153,-62.453987
766,153,-38.83802
767,153,-65.49735
768,153,-67.491585
769,153,-49.369335
770,154,-46.995266
771,154,-39.315273
772,154,-51.57776
773,154,-64.626526
774,154,-43.927437
775,155,-62.894688
776,155,-45.716106
777,155,-49.104107
778,155,-48.085484
779,155,-46.87838
780,156,-56.914867
781,156,-42.085537
782,156,-48.91488
783,156,-43.304832
784,156,-46.304733
785,157,-82.25397
786,157,-46.479347
787,157,-46.20531
788,157,-55.299923
789,157,-50.839466
790,158,-69.02961
791,158,-42.82928
792,158,-52.652916
793,158,-51.194942
794,158,-49.00474
795,159,-68.42924
796,159,-36.913418
797,159,-52.378178
798,159,-42.5958
799,159,-43.72057
800,160,-75.20544
801,160,-47.05176
802,160,-58.34481
803,160,-54.066925
804,160,-43.69959
805,161,-45.633755
806,161,-48.125572
807,161,-53.540684
808,161,-42.541798
809,161,-42.894203
810,162,-41.998367
811,162,-37.008106
812,162,-35.25599
813,162,-52.89124
814,162,-50.01499
815,163,-48.268333
816,163,-44.63833
817,163,-71.53587
818,163,-48.867836
819,163,-48.185287
820,164,-51.66832
821,164,-37.99293
822,164,-59.36379
823,164,-45.689545
824,164,-59.52049
825,165,-48.653442
826,165,-49.91835
827,165,-59.39162
828,165,-53.0761
829,165,-47.472588
830,166,-41.132217
831,166,-51.180756
832,166,-63.982407
833,166,-58.07072
834,166,-43.80758
835,167,-48.23057
836,167,-45.021942
837,167,-51.456947
838,167,-56.05796
839,167,-36.715286
840,168,-61.09066
841,168,-51.678093
842,168,-49.901688
843,168,-46.38725
844,168,-53.674618
845,169,-37.845493
846,169,-45.669598
847,169,-45.0426
848,169,-47.247154
849,169,-48.79122
850,170,-60.101315
851,170,-50.534126
852,170,-54.24019
853,170,-48.92187
854,170,-49.862255
855,171,-75.53991
856,171,-50.976616
857,171,-47.693092
858,171,-41.950417
859,171,-49.498894
860,172,-42.032448
861,172,-42.740242
862,172,-42.837822
863,172,-43.706604
864,172,-54.648216
865,173,-101.78038
866,173,-39.48764
867,173,-54.79452
868,173,-28.336168
869,173,-55.643764
870,174,-79.7124
871,174,-40.119556
872,174,-43.848427
873,174,-41.34098
874,174,-46.92506
875,175,-44.428116
876,175,-43.920006
877,175,-55.538795
878,175,-43.046383
879,175,-61.705986
880,176,-53.047745
881,176,-43.773426
882,176,-61.147247
883,176,-47.95626
884,176,-47.328823
885,177,-55.90144
886,177,-42.395496
887,177,-60.856922
888,177,-36.782505
889,177,-53.392033
890,178,-67.86994
891,178,-41.605995
892,178,-55.56229
893,178,-60.362446
894,178,-40.12925
895,179,-65.643036
896,179,-45.398647
897,179,-47.85434
898,179,-40.00043
899,179,-40.429897
900,180,-57.501335
901,180,-37.56796
902,180,-57.538033
903,180,-41.574703
904,180,-45.77643
905,181,-69.20419
906,181,-35.639923
907,181,-46.160812
908,181,-49.433033
909,181,-52.372498
910,182,-34.185413
911,182,-46.29172
912,182,-47.56428
913,182,-61.869743
914,182,-57.54586
915,183,-64.76772
916,183,-31.338243
917,183,-47.00527
918,183,-39.925488
919,183,-41.697704
920,184,-61.296047
921,184,-43.99706
922,184,-59.082474
923,184,-41.983685
924,184,-52.061382
925,185,-64.29167
926,185,-47.887154
927,185,-50.637077
928,185,-44.75202
929,185,-43.67678
930,186,-38.729073
931,186,-45.064896
932,186,-45.702488
933,186,-42.129322
934,186,-56.625854
935,187,-48.859188
936,187,-45.799118
937,187,-50.027428
938,187,-47.22388
939,187,-44.689743
940,188,-51.08472
941,188,-38.955467
942,188,-50.022423
943,188,-46.312553
944,188,-43.05961
945,189,-65.70126
946,189,-50.60287
947,189,-52.36299
948,189,-40.65177
949,189,-56.142242
950,190,-64.62372
951,190,-50.213715
952,190,-49.444736
953,190,-50.684227
954,190,-54.00347
955,191,-68.54254
956,191,-36.063625
957,191,-51.531567
958,191,-42.707333
959,191,-52.24318
960,192,-66.594955
961,192,-54.19783
962,192,-53.727066
963,192,-43.67015
964,192,-42.258564
965,193,-45.494797
966,193,-47.33979
967,193,-57.079407
968,193,-40.24654
969,193,-46.60878
970,194,-45.453495
971,194,-44.737038
972,194,-57.774197
973,194,-70.18845
974,194,-44.70783
975,195,-64.28897
976,195,-47.819702
977,195,-45.888554
978,195,-39.27668
979,195,-42.1067
980,196,-56.697697
981,196,-53.624363
982,196,-47.62888
983,196,-55.046413
984,196,-49.777203
985,197,-41.279514
986,197,-32.96435
987,197,-52.35315
988,197,-44.98037
989,197,-48.333584
990,198,-61.64336
991,198,-40.565475
992,198,-52.215446
993,198,-71.22128
994,198,-54.378815
995,199,-53.34806
996,199,-42.64607
997,199,-46.592567
998,199,-41.77787
999,199,-54.74538
1000,200,-49.948906
1001,200,-44.351883
1002,200,-53.747246
1003,200,-36.615074
1004,200,-56.264065
1005,201,-37.55737
1006,201,-46.753162
1007,201,-46.080276
1008,201,-36.9447
1009,201,-49.12461
1010,202,-45.64737
1011,202,-33.852707
1012,202,-48.397163
1013,202,-48.64388
1014,202,-47.57254
1015,203,-62.77923
1016,203,-39.364635
1017,203,-43.044384
1018,203,-45.105614
1019,203,-50.806385
1020,204,-63.27592
1021,204,-57.172062
1022,204,-54.622227
1023,204,-32.862705
1024,204,-53.766552
1025,205,-47.500706
1026,205,-40.324512
1027,205,-45.065605
1028,205,-40.519783
1029,205,-53.69471
1030,206,-55.90352
1031,206,-30.014368
1032,206,-51.56578
1033,206,-47.22438
1034,206,-42.684402
1035,207,-63.987633
1036,207,-38.624252
1037,207,-49.182888
1038,207,-39.558773
1039,207,-50.22133
1040,208,-49.096718
1041,208,-37.71929
1042,208,-66.1639
1043,208,-41.26715
1044,208,-53.308495
1045,209,-51.515594
1046,209,-31.566868
1047,209,-50.04205
1048,209,-51.382755
1049,209,-57.762554
1050,210,-66.275345
1051,210,-49.87338
1052,210,-58.41567
1053,210,-45.59306
1054,210,-56.13275
1055,211,-38.16943
1056,211,-43.00863
1057,211,-51.414246
1058,211,-57.478275
1059,211,-34.49051
1060,212,-51.788807
1061,212,-37.688213
1062,212,-52.292263
1063,212,-44.030327
1064,212,-44.259262
1065,213,-51.578625
1066,213,-41.265495
1067,213,-44.84607
1068,213,-39.373146
1069,213,-45.747246
1070,214,-52.936607
1071,214,-43.649406
1072,214,-47.4354
1073,214,-44.319992
1074,214,-47.18738
1075,215,-35.364277
1076,215,-28.761929
1077,215,-51.054893
1078,215,-36.20964
1079,215,-46.316036
1080,216,-39.68809
1081,216,-38.90846
1082,216,-60.962585
1083,216,-61.356434
1084,216,-49.18155
1085,217,-79.86708
1086,217,-34.278046
1087,217,-53.2036
1088,217,-39.080658
1089,217,-41.035915
1090,218,-44.261692
1091,218,-34.09924
1092,218,-42.800735
1093,218,-51.300735
1094,218,-34.730793
1095,219,-45.28399
1096,219,-38.83579
1097,219,-46.225414
1098,219,-43.071964
1099,219,-44.715374
1100,220,-42.937927
1101,220,-42.393497
1102,220,-69.86535
1103,220,-68.46912
1104,220,-46.448463
1105,221,-53.432415
1106,221,-46.04496
1107,221,-43.00019
1108,221,-57.77119
1109,221,-59.876076
1110,222,-81.39098
1111,222,-27.51051
1112,222,-56.019077
1113,222,-48.75906
1114,222,-44.717796
1115,223,-50.389652
1116,223,-37.33217
1117,223,-50.532597
1118,223,-40.677612
1119,223,-45.657436
1120,224,-58.523388
1121,224,-32.31978
1122,224,-48.759895
1123,224,-37.415028
1124,224,-58.501957
1125,225,-55.167156
1126,225,-50.726456
1127,225,-49.11222
1128,225,-50.74372
1129,225,-48.63051
1130,226,-47.651173
1131,226,-31.580448
1132,226,-49.028214
1133,226,-30.741606
1134,226,-36.399437
1135,227,-55.015995
1136,227,-47.945034
1137,227,-53.306656
1138,227,-41.97688
1139,227,-44.69945
1140,228,-58.42171
1141,228,-36.27573
1142,228,-49.204937
1143,228,-38.076862
1144,228,-41.710747
1145,229,-53.877182
1146,229,-31.349873
1147,229,-62.723343
1148,229,-38.63612
1149,229,-48.852
1150,230,-41.77772
1151,230,-36.949413
1152,230,-42.340927
1153,230,-36.464195
1154,230,-51.032024
1155,231,-48.29717
1156,231,-42.440437
1157,231,-46.256012
1158,231,-55.84183
1159,231,-43.691635
1160,232,-38.982986
1161,232,-42.14937
1162,232,-35.593624
1163,232,-42.315655
1164,232,-46.58472
1165,233,-51.834335
1166,233,-45.024323
1167,233,-40.884167
1168,233,-45.41281
1169,233,-34.625107
1170,234,-38.650276
1171,234,-39.97592
1172,234,-41.07736
1173,234,-39.040287
1174,234,-39.459724
1175,235,-56.085304
1176,235,-53.89479
1177,235,-45.403427
1178,235,-35.135582
1179,235,-33.09906
1180,236,-70.057846
1181,236,-32.74585
1182,236,-42.326088
1183,236,-44.111256
1184,236,-50.078194
1185,237,-47.1569
1186,237,-35.556984
1187,237,-40.600117
1188,237,-39.406815
1189,237,-53.05061
1190,238,-41.852802
1191,238,-41.131824
1192,238,-44.483345
1193,238,-41.386818
1194,238,-47.39828
1195,239,-45.271553
1196,239,-32.496643
1197,239,-44.23478
1198,239,-36.460712
1199,239,-43.389877
1200,240,-49.116856
1201,240,-37.74774
1202,240,-46.800068
1203,240,-42.40052
1204,240,-41.802532
1205,241,-46.68749
1206,241,-32.72033
1207,241,-35.792877
1208,241,-39.449505
1209,241,-40.66927
1210,242,-54.374485
1211,242,-45.142113
1212,242,-40.473568
1213,242,-61.50126
1214,242,-56.247986
1215,243,-56.198994
1216,243,-46.139523
1217,243,-47.906662
1218,243,-41.144527
1219,243,-48.791447
1220,244,-57.64847
1221,244,-33.988476
1222,244,-49.09292
1223,244,-38.34054
1224,244,-49.71456
1225,245,-53.17592
1226,245,-37.65066
1227,245,-42.985737
1228,245,-34.745083
1229,245,-35.255997
1230,246,-41.911785
1231,246,-36.824894
1232,246,-37.767914
1233,246,-31.590252
1234,246,-44.73874
1235,247,-44.655792
1236,247,-39.74128
1237,247,-47.03281
1238,247,-43.117123
1239,247,-48.088383
1240,248,-44.955982
1241,248,-50.086647
1242,248,-55.940666
1243,248,-34.234035
1244,248,-52.490887
1245,249,-68.47546
1246,249,-35.87717
1247,249,-48.8618
1248,249,-51.993168
1249,249,-45.99023
1250,250,-35.388447
1251,250,-42.37452
1252,250,-56.39019
1253,250,-47.226692
1254,250,-36.23921
1255,251,-48.32489
1256,251,-38.77353
1257,251,-44.25136
1258,251,-45.168556
1259,251,-35.563194
1260,252,-37.894203
1261,252,-28.804821
1262,252,-46.28872
1263,252,-52.089664
1264,252,-41.24829
1265,253,-43.414482
1266,253,-45.55335
1267,253,-51.939014
1268,253,-43.339676
1269,253,-47.228405
1270,254,-48.735947
1271,254,-35.99675
1272,254,-50.446022
1273,254,-38.48547
1274,254,-38.230537
1275,255,-50.71561
1276,255,-39.674442
1277,255,-37.95335
1278,255,-50.256912
1279,255,-48.94996
1280,256,-61.687584
1281,256,-40.644154
1282,256,-52.74011
1283,256,-51.097168
1284,256,-45.379524
1285,257,-62.600975
1286,257,-42.029793
1287,257,-40.487724
1288,257,-53.649937
1289,257,-51.836685
1290,258,-54.053326
1291,258,-35.612453
1292,258,-47.97879
1293,258,-47.46035
1294,258,-50.559887
1295,259,-40.465565
1296,259,-36.50554
1297,259,-42.642628
1298,259,-45.418056
1299,259,-40.35284
1300,260,-41.933044
1301,260,-38.273987
1302,260,-49.137535
1303,260,-51.21945
1304,260,-42.026573
1305,261,-37.86476
1306,261,-38.71023
1307,261,-34.444294
1308,261,-39.928608
1309,261,-49.930733
1310,262,-52.26124
1311,262,-33.077835
1312,262,-39.297432
1313,262,-36.214012
1314,262,-40.00796
1315,263,-39.719627
1316,263,-38.241646
1317,263,-44.466496
1318,263,-39.156635
1319,263,-33.80582
1320,264,-43.51585
1321,264,-33.804085
1322,264,-52.238064
1323,264,-81.93894
1324,264,-32.14236
1325,265,-41.44782
1326,265,-33.76706
1327,265,-39.56837
1328,265,-51.0154
1329,265,-43.130154
1330,266,-53.573895
1331,266,-41.136383
1332,266,-41.56149
1333,266,-48.44432
1334,266,-39.564697
1335,267,-48.56971
1336,267,-41.023254
1337,267,-46.165882
1338,267,-41.9206
1339,267,-48.190266
1340,268,-58.933064
1341,268,-37.508312
1342,268,-44.88935
1343,268,-41.316963
1344,268,-43.358124
1345,269,-38.195988
1346,269,-37.391293
1347,269,-46.42398
1348,269,-44.22803
1349,269,-53.09216
1350,270,-54.823936
1351,270,-30.6802
1352,270,-38.484676
1353,270,-42.351486
1354,270,-50.227936
1355,271,-37.274887
1356,271,-33.30104
1357,271,-43.754345
1358,271,-37.079212
1359,271,-35.584488
1360,272,-46.574345
1361,272,-37.286472
